"","Pop","Theta","Growth","samplingSize","n.haplotypes","hap.diversity","Max.Gamma.value"
"2934",5,"twenty","yes",4,3,0.7627047,4
"2935",5,"twenty","yes",4,3,0.7627047,4
"2936",5,"twenty","yes",4,3,0.7627047,4
"2937",5,"twenty","yes",4,2,0.7627047,2
"2938",5,"twenty","yes",4,2,0.7627047,2
"2939",5,"twenty","yes",4,2,0.7627047,2
"2940",5,"twenty","yes",4,4,0.7627047,6
"2941",5,"twenty","yes",4,4,0.7627047,6
"2942",5,"twenty","yes",4,3,0.7627047,4
"2943",5,"twenty","yes",4,4,0.7627047,6
"2944",5,"twenty","yes",4,4,0.7627047,6
"2945",5,"twenty","yes",4,2,0.7627047,2
"2946",5,"twenty","yes",4,3,0.7627047,4
"2947",5,"twenty","yes",4,3,0.7627047,4
"2948",5,"twenty","yes",4,3,0.7627047,4
"2949",5,"twenty","yes",4,1,0.7627047,1
"2950",5,"twenty","yes",4,4,0.7627047,6
"2951",5,"twenty","yes",4,2,0.7627047,2
"2952",5,"twenty","yes",4,4,0.7627047,6
"2953",5,"twenty","yes",4,4,0.7627047,6
"2954",5,"twenty","yes",4,4,0.7627047,6
"2955",5,"twenty","yes",4,3,0.7627047,4
"2956",5,"twenty","yes",4,4,0.7627047,6
"2957",5,"twenty","yes",4,3,0.7627047,4
"2958",5,"twenty","yes",4,3,0.7627047,4
"2959",5,"twenty","yes",4,3,0.7627047,4
"2960",5,"twenty","yes",4,4,0.7627047,6
"2961",5,"twenty","yes",4,2,0.7627047,2
"2962",5,"twenty","yes",4,3,0.7627047,4
"2963",5,"twenty","yes",4,2,0.7627047,2
"2964",5,"twenty","yes",4,2,0.7627047,2
"2965",5,"twenty","yes",4,3,0.7627047,4
"2966",5,"twenty","yes",4,3,0.7627047,4
"2967",5,"twenty","yes",4,2,0.7627047,2
"2968",5,"twenty","yes",4,3,0.7627047,4
"2969",5,"twenty","yes",4,4,0.7627047,6
"2970",5,"twenty","yes",4,3,0.7627047,4
"2971",5,"twenty","yes",4,3,0.7627047,4
"2972",5,"twenty","yes",4,2,0.7627047,2
"2973",5,"twenty","yes",4,4,0.7627047,6
"2974",5,"twenty","yes",4,2,0.7627047,2
"2975",5,"twenty","yes",4,3,0.7627047,4
"2976",5,"twenty","yes",4,3,0.7627047,4
"2977",5,"twenty","yes",4,2,0.7627047,2
"2978",5,"twenty","yes",4,2,0.7627047,2
"2979",5,"twenty","yes",4,4,0.7627047,6
"2980",5,"twenty","yes",4,3,0.7627047,4
"2981",5,"twenty","yes",4,2,0.7627047,2
"2982",5,"twenty","yes",4,2,0.7627047,2
"2983",5,"twenty","yes",4,3,0.7627047,4
"2984",5,"twenty","yes",4,3,0.7627047,4
"2985",5,"twenty","yes",4,3,0.7627047,4
"2986",5,"twenty","yes",4,3,0.7627047,4
"2987",5,"twenty","yes",4,2,0.7627047,2
"2988",5,"twenty","yes",4,4,0.7627047,6
"2989",5,"twenty","yes",4,2,0.7627047,2
"2990",5,"twenty","yes",4,2,0.7627047,2
"2991",5,"twenty","yes",4,3,0.7627047,4
"2992",5,"twenty","yes",4,2,0.7627047,2
"2993",5,"twenty","yes",4,4,0.7627047,6
"2994",5,"twenty","yes",4,4,0.7627047,6
"2995",5,"twenty","yes",4,4,0.7627047,6
"2996",5,"twenty","yes",4,3,0.7627047,4
"2997",5,"twenty","yes",4,3,0.7627047,4
"2998",5,"twenty","yes",4,3,0.7627047,4
"2999",5,"twenty","yes",4,3,0.7627047,4
"3000",5,"twenty","yes",4,3,0.7627047,4
"3001",5,"twenty","yes",8,3,0.7627047,4
"3002",5,"twenty","yes",8,4,0.7627047,6
"3003",5,"twenty","yes",8,6,0.7627047,9
"3004",5,"twenty","yes",8,5,0.7627047,8
"3005",5,"twenty","yes",8,5,0.7627047,8
"3006",5,"twenty","yes",8,4,0.7627047,6
"3007",5,"twenty","yes",8,4,0.7627047,6
"3008",5,"twenty","yes",8,3,0.7627047,4
"3009",5,"twenty","yes",8,4,0.7627047,6
"3010",5,"twenty","yes",8,5,0.7627047,8
"3011",5,"twenty","yes",8,4,0.7627047,6
"3012",5,"twenty","yes",8,3,0.7627047,4
"3013",5,"twenty","yes",8,4,0.7627047,6
"3014",5,"twenty","yes",8,3,0.7627047,4
"3015",5,"twenty","yes",8,6,0.7627047,9
"3016",5,"twenty","yes",8,6,0.7627047,9
"3017",5,"twenty","yes",8,5,0.7627047,8
"3018",5,"twenty","yes",8,4,0.7627047,6
"3019",5,"twenty","yes",8,5,0.7627047,8
"3020",5,"twenty","yes",8,5,0.7627047,8
"3021",5,"twenty","yes",8,3,0.7627047,4
"3022",5,"twenty","yes",8,5,0.7627047,8
"3023",5,"twenty","yes",8,3,0.7627047,4
"3024",5,"twenty","yes",8,7,0.7627047,11
"3025",5,"twenty","yes",8,3,0.7627047,4
"3026",5,"twenty","yes",8,4,0.7627047,6
"3027",5,"twenty","yes",8,6,0.7627047,9
"3028",5,"twenty","yes",8,7,0.7627047,11
"3029",5,"twenty","yes",8,4,0.7627047,6
"3030",5,"twenty","yes",8,5,0.7627047,8
"3031",5,"twenty","yes",8,5,0.7627047,8
"3032",5,"twenty","yes",8,3,0.7627047,4
"3033",5,"twenty","yes",8,3,0.7627047,4
"3034",5,"twenty","yes",8,4,0.7627047,6
"3035",5,"twenty","yes",8,5,0.7627047,8
"3036",5,"twenty","yes",8,5,0.7627047,8
"3037",5,"twenty","yes",8,4,0.7627047,6
"3038",5,"twenty","yes",8,5,0.7627047,8
"3039",5,"twenty","yes",8,4,0.7627047,6
"3040",5,"twenty","yes",8,5,0.7627047,8
"3041",5,"twenty","yes",8,5,0.7627047,8
"3042",5,"twenty","yes",8,5,0.7627047,8
"3043",5,"twenty","yes",8,5,0.7627047,8
"3044",5,"twenty","yes",8,3,0.7627047,4
"3045",5,"twenty","yes",8,7,0.7627047,11
"3046",5,"twenty","yes",8,4,0.7627047,6
"3047",5,"twenty","yes",8,5,0.7627047,8
"3048",5,"twenty","yes",8,5,0.7627047,8
"3049",5,"twenty","yes",8,3,0.7627047,4
"3050",5,"twenty","yes",8,7,0.7627047,11
"3051",5,"twenty","yes",8,5,0.7627047,8
"3052",5,"twenty","yes",8,6,0.7627047,9
"3053",5,"twenty","yes",8,5,0.7627047,8
"3054",5,"twenty","yes",8,5,0.7627047,8
"3055",5,"twenty","yes",8,5,0.7627047,8
"3056",5,"twenty","yes",8,5,0.7627047,8
"3057",5,"twenty","yes",8,4,0.7627047,6
"3058",5,"twenty","yes",8,4,0.7627047,6
"3059",5,"twenty","yes",8,5,0.7627047,8
"3060",5,"twenty","yes",8,6,0.7627047,9
"3061",5,"twenty","yes",8,4,0.7627047,6
"3062",5,"twenty","yes",8,4,0.7627047,6
"3063",5,"twenty","yes",8,6,0.7627047,9
"3064",5,"twenty","yes",8,5,0.7627047,8
"3065",5,"twenty","yes",8,5,0.7627047,8
"3066",5,"twenty","yes",8,5,0.7627047,8
"3067",5,"twenty","yes",8,4,0.7627047,6
"3068",5,"twenty","yes",8,5,0.7627047,8
"3069",5,"twenty","yes",8,3,0.7627047,4
"3070",5,"twenty","yes",8,5,0.7627047,8
"3071",5,"twenty","yes",8,6,0.7627047,9
"3072",5,"twenty","yes",8,4,0.7627047,6
"3073",5,"twenty","yes",8,4,0.7627047,6
"3074",5,"twenty","yes",8,5,0.7627047,8
"3075",5,"twenty","yes",8,3,0.7627047,4
"3076",5,"twenty","yes",8,5,0.7627047,8
"3077",5,"twenty","yes",8,5,0.7627047,8
"3078",5,"twenty","yes",8,4,0.7627047,6
"3079",5,"twenty","yes",8,6,0.7627047,9
"3080",5,"twenty","yes",8,5,0.7627047,8
"3081",5,"twenty","yes",8,6,0.7627047,9
"3082",5,"twenty","yes",8,6,0.7627047,9
"3083",5,"twenty","yes",8,5,0.7627047,8
"3084",5,"twenty","yes",8,6,0.7627047,9
"3085",5,"twenty","yes",8,5,0.7627047,8
"3086",5,"twenty","yes",8,3,0.7627047,4
"3087",5,"twenty","yes",8,6,0.7627047,9
"3088",5,"twenty","yes",8,6,0.7627047,9
"3089",5,"twenty","yes",8,6,0.7627047,9
"3090",5,"twenty","yes",8,5,0.7627047,8
"3091",5,"twenty","yes",8,6,0.7627047,9
"3092",5,"twenty","yes",8,4,0.7627047,6
"3093",5,"twenty","yes",8,5,0.7627047,8
"3094",5,"twenty","yes",8,4,0.7627047,6
"3095",5,"twenty","yes",8,5,0.7627047,8
"3096",5,"twenty","yes",8,3,0.7627047,4
"3097",5,"twenty","yes",8,4,0.7627047,6
"3098",5,"twenty","yes",8,4,0.7627047,6
"3099",5,"twenty","yes",8,4,0.7627047,6
"3100",5,"twenty","yes",8,4,0.7627047,6
"3101",5,"twenty","yes",16,7,0.7627047,11
"3102",5,"twenty","yes",16,6,0.7627047,9
"3103",5,"twenty","yes",16,9,0.7627047,15
"3104",5,"twenty","yes",16,5,0.7627047,8
"3105",5,"twenty","yes",16,5,0.7627047,8
"3106",5,"twenty","yes",16,6,0.7627047,9
"3107",5,"twenty","yes",16,8,0.7627047,13
"3108",5,"twenty","yes",16,6,0.7627047,9
"3109",5,"twenty","yes",16,7,0.7627047,11
"3110",5,"twenty","yes",16,6,0.7627047,9
"3111",5,"twenty","yes",16,8,0.7627047,13
"3112",5,"twenty","yes",16,7,0.7627047,11
"3113",5,"twenty","yes",16,9,0.7627047,15
"3114",5,"twenty","yes",16,7,0.7627047,11
"3115",5,"twenty","yes",16,6,0.7627047,9
"3116",5,"twenty","yes",16,6,0.7627047,9
"3117",5,"twenty","yes",16,4,0.7627047,6
"3118",5,"twenty","yes",16,5,0.7627047,8
"3119",5,"twenty","yes",16,7,0.7627047,11
"3120",5,"twenty","yes",16,6,0.7627047,9
"3121",5,"twenty","yes",16,7,0.7627047,11
"3122",5,"twenty","yes",16,5,0.7627047,8
"3123",5,"twenty","yes",16,9,0.7627047,15
"3124",5,"twenty","yes",16,8,0.7627047,13
"3125",5,"twenty","yes",16,4,0.7627047,6
"3126",5,"twenty","yes",16,6,0.7627047,9
"3127",5,"twenty","yes",16,8,0.7627047,13
"3128",5,"twenty","yes",16,6,0.7627047,9
"3129",5,"twenty","yes",16,6,0.7627047,9
"3130",5,"twenty","yes",16,5,0.7627047,8
"3131",5,"twenty","yes",16,8,0.7627047,13
"3132",5,"twenty","yes",16,6,0.7627047,9
"3133",5,"twenty","yes",16,6,0.7627047,9
"3134",5,"twenty","yes",16,6,0.7627047,9
"3135",5,"twenty","yes",16,4,0.7627047,6
"3136",5,"twenty","yes",16,7,0.7627047,11
"3137",5,"twenty","yes",16,8,0.7627047,13
"3138",5,"twenty","yes",16,3,0.7627047,4
"3139",5,"twenty","yes",16,5,0.7627047,8
"3140",5,"twenty","yes",16,7,0.7627047,11
"3141",5,"twenty","yes",16,7,0.7627047,11
"3142",5,"twenty","yes",16,7,0.7627047,11
"3143",5,"twenty","yes",16,6,0.7627047,9
"3144",5,"twenty","yes",16,3,0.7627047,4
"3145",5,"twenty","yes",16,6,0.7627047,9
"3146",5,"twenty","yes",16,4,0.7627047,6
"3147",5,"twenty","yes",16,4,0.7627047,6
"3148",5,"twenty","yes",16,5,0.7627047,8
"3149",5,"twenty","yes",16,6,0.7627047,9
"3150",5,"twenty","yes",16,7,0.7627047,11
"3151",5,"twenty","yes",16,5,0.7627047,8
"3152",5,"twenty","yes",16,7,0.7627047,11
"3153",5,"twenty","yes",16,6,0.7627047,9
"3154",5,"twenty","yes",16,5,0.7627047,8
"3155",5,"twenty","yes",16,5,0.7627047,8
"3156",5,"twenty","yes",16,9,0.7627047,15
"3157",5,"twenty","yes",16,5,0.7627047,8
"3158",5,"twenty","yes",16,6,0.7627047,9
"3159",5,"twenty","yes",16,7,0.7627047,11
"3160",5,"twenty","yes",16,6,0.7627047,9
"3161",5,"twenty","yes",16,7,0.7627047,11
"3162",5,"twenty","yes",16,7,0.7627047,11
"3163",5,"twenty","yes",16,6,0.7627047,9
"3164",5,"twenty","yes",16,7,0.7627047,11
"3165",5,"twenty","yes",16,6,0.7627047,9
"3166",5,"twenty","yes",16,3,0.7627047,4
"3167",5,"twenty","yes",16,7,0.7627047,11
"3168",5,"twenty","yes",16,7,0.7627047,11
"3169",5,"twenty","yes",16,5,0.7627047,8
"3170",5,"twenty","yes",16,7,0.7627047,11
"3171",5,"twenty","yes",16,5,0.7627047,8
"3172",5,"twenty","yes",16,7,0.7627047,11
"3173",5,"twenty","yes",16,6,0.7627047,9
"3174",5,"twenty","yes",16,7,0.7627047,11
"3175",5,"twenty","yes",16,8,0.7627047,13
"3176",5,"twenty","yes",16,5,0.7627047,8
"3177",5,"twenty","yes",16,3,0.7627047,4
"3178",5,"twenty","yes",16,6,0.7627047,9
"3179",5,"twenty","yes",16,8,0.7627047,13
"3180",5,"twenty","yes",16,6,0.7627047,9
"3181",5,"twenty","yes",16,5,0.7627047,8
"3182",5,"twenty","yes",16,6,0.7627047,9
"3183",5,"twenty","yes",16,7,0.7627047,11
"3184",5,"twenty","yes",16,5,0.7627047,8
"3185",5,"twenty","yes",16,8,0.7627047,13
"3186",5,"twenty","yes",16,5,0.7627047,8
"3187",5,"twenty","yes",16,10,0.7627047,16
"3188",5,"twenty","yes",16,6,0.7627047,9
"3189",5,"twenty","yes",16,4,0.7627047,6
"3190",5,"twenty","yes",16,7,0.7627047,11
"3191",5,"twenty","yes",16,3,0.7627047,4
"3192",5,"twenty","yes",16,7,0.7627047,11
"3193",5,"twenty","yes",16,6,0.7627047,9
"3194",5,"twenty","yes",16,8,0.7627047,13
"3195",5,"twenty","yes",16,6,0.7627047,9
"3196",5,"twenty","yes",16,8,0.7627047,13
"3197",5,"twenty","yes",16,6,0.7627047,9
"3198",5,"twenty","yes",16,7,0.7627047,11
"3199",5,"twenty","yes",16,6,0.7627047,9
"3200",5,"twenty","yes",16,7,0.7627047,11
"3201",5,"twenty","yes",32,10,0.7627047,16
"3202",5,"twenty","yes",32,13,0.7627047,22
"3203",5,"twenty","yes",32,10,0.7627047,16
"3204",5,"twenty","yes",32,10,0.7627047,16
"3205",5,"twenty","yes",32,8,0.7627047,13
"3206",5,"twenty","yes",32,10,0.7627047,16
"3207",5,"twenty","yes",32,10,0.7627047,16
"3208",5,"twenty","yes",32,8,0.7627047,13
"3209",5,"twenty","yes",32,8,0.7627047,13
"3210",5,"twenty","yes",32,10,0.7627047,16
"3211",5,"twenty","yes",32,10,0.7627047,16
"3212",5,"twenty","yes",32,11,0.7627047,18
"3213",5,"twenty","yes",32,9,0.7627047,15
"3214",5,"twenty","yes",32,11,0.7627047,18
"3215",5,"twenty","yes",32,11,0.7627047,18
"3216",5,"twenty","yes",32,9,0.7627047,15
"3217",5,"twenty","yes",32,11,0.7627047,18
"3218",5,"twenty","yes",32,7,0.7627047,11
"3219",5,"twenty","yes",32,10,0.7627047,16
"3220",5,"twenty","yes",32,9,0.7627047,15
"3221",5,"twenty","yes",32,12,0.7627047,20
"3222",5,"twenty","yes",32,8,0.7627047,13
"3223",5,"twenty","yes",32,11,0.7627047,18
"3224",5,"twenty","yes",32,9,0.7627047,15
"3225",5,"twenty","yes",32,12,0.7627047,20
"3226",5,"twenty","yes",32,11,0.7627047,18
"3227",5,"twenty","yes",32,9,0.7627047,15
"3228",5,"twenty","yes",32,11,0.7627047,18
"3229",5,"twenty","yes",32,10,0.7627047,16
"3230",5,"twenty","yes",32,9,0.7627047,15
"3231",5,"twenty","yes",32,8,0.7627047,13
"3232",5,"twenty","yes",32,12,0.7627047,20
"3233",5,"twenty","yes",32,12,0.7627047,20
"3234",5,"twenty","yes",32,9,0.7627047,15
"3235",5,"twenty","yes",32,9,0.7627047,15
"3236",5,"twenty","yes",32,12,0.7627047,20
"3237",5,"twenty","yes",32,7,0.7627047,11
"3238",5,"twenty","yes",32,12,0.7627047,20
"3239",5,"twenty","yes",32,10,0.7627047,16
"3240",5,"twenty","yes",32,7,0.7627047,11
"3241",5,"twenty","yes",32,10,0.7627047,16
"3242",5,"twenty","yes",32,9,0.7627047,15
"3243",5,"twenty","yes",32,9,0.7627047,15
"3244",5,"twenty","yes",32,10,0.7627047,16
"3245",5,"twenty","yes",32,9,0.7627047,15
"3246",5,"twenty","yes",32,11,0.7627047,18
"3247",5,"twenty","yes",32,13,0.7627047,22
"3248",5,"twenty","yes",32,10,0.7627047,16
"3249",5,"twenty","yes",32,9,0.7627047,15
"3250",5,"twenty","yes",32,8,0.7627047,13
"3251",5,"twenty","yes",32,10,0.7627047,16
"3252",5,"twenty","yes",32,11,0.7627047,18
"3253",5,"twenty","yes",32,12,0.7627047,20
"3254",5,"twenty","yes",32,9,0.7627047,15
"3255",5,"twenty","yes",32,13,0.7627047,22
"3256",5,"twenty","yes",32,9,0.7627047,15
"3257",5,"twenty","yes",32,11,0.7627047,18
"3258",5,"twenty","yes",32,10,0.7627047,16
"3259",5,"twenty","yes",32,10,0.7627047,16
"3260",5,"twenty","yes",32,10,0.7627047,16
"3261",5,"twenty","yes",32,11,0.7627047,18
"3262",5,"twenty","yes",32,9,0.7627047,15
"3263",5,"twenty","yes",32,9,0.7627047,15
"3264",5,"twenty","yes",32,10,0.7627047,16
"3265",5,"twenty","yes",32,12,0.7627047,20
"3266",5,"twenty","yes",32,11,0.7627047,18
"3267",5,"twenty","yes",32,10,0.7627047,16
"3268",5,"twenty","yes",32,10,0.7627047,16
"3269",5,"twenty","yes",32,10,0.7627047,16
"3270",5,"twenty","yes",32,10,0.7627047,16
"3271",5,"twenty","yes",32,7,0.7627047,11
"3272",5,"twenty","yes",32,13,0.7627047,22
"3273",5,"twenty","yes",32,7,0.7627047,11
"3274",5,"twenty","yes",32,8,0.7627047,13
"3275",5,"twenty","yes",32,9,0.7627047,15
"3276",5,"twenty","yes",32,12,0.7627047,20
"3277",5,"twenty","yes",32,11,0.7627047,18
"3278",5,"twenty","yes",32,9,0.7627047,15
"3279",5,"twenty","yes",32,9,0.7627047,15
"3280",5,"twenty","yes",32,9,0.7627047,15
"3281",5,"twenty","yes",32,9,0.7627047,15
"3282",5,"twenty","yes",32,12,0.7627047,20
"3283",5,"twenty","yes",32,11,0.7627047,18
"3284",5,"twenty","yes",32,10,0.7627047,16
"3285",5,"twenty","yes",32,9,0.7627047,15
"3286",5,"twenty","yes",32,10,0.7627047,16
"3287",5,"twenty","yes",32,9,0.7627047,15
"3288",5,"twenty","yes",32,11,0.7627047,18
"3289",5,"twenty","yes",32,7,0.7627047,11
"3290",5,"twenty","yes",32,11,0.7627047,18
"3291",5,"twenty","yes",32,12,0.7627047,20
"3292",5,"twenty","yes",32,7,0.7627047,11
"3293",5,"twenty","yes",32,9,0.7627047,15
"3294",5,"twenty","yes",32,9,0.7627047,15
"3295",5,"twenty","yes",32,9,0.7627047,15
"3296",5,"twenty","yes",32,11,0.7627047,18
"3297",5,"twenty","yes",32,8,0.7627047,13
"3298",5,"twenty","yes",32,12,0.7627047,20
"3299",5,"twenty","yes",32,8,0.7627047,13
"3300",5,"twenty","yes",32,10,0.7627047,16
"3301",5,"twenty","yes",64,14,0.7627047,23
"3302",5,"twenty","yes",64,12,0.7627047,20
"3303",5,"twenty","yes",64,12,0.7627047,20
"3304",5,"twenty","yes",64,15,0.7627047,25
"3305",5,"twenty","yes",64,16,0.7627047,27
"3306",5,"twenty","yes",64,13,0.7627047,22
"3307",5,"twenty","yes",64,17,0.7627047,29
"3308",5,"twenty","yes",64,12,0.7627047,20
"3309",5,"twenty","yes",64,12,0.7627047,20
"3310",5,"twenty","yes",64,12,0.7627047,20
"3311",5,"twenty","yes",64,12,0.7627047,20
"3312",5,"twenty","yes",64,12,0.7627047,20
"3313",5,"twenty","yes",64,13,0.7627047,22
"3314",5,"twenty","yes",64,10,0.7627047,16
"3315",5,"twenty","yes",64,11,0.7627047,18
"3316",5,"twenty","yes",64,16,0.7627047,27
"3317",5,"twenty","yes",64,9,0.7627047,15
"3318",5,"twenty","yes",64,13,0.7627047,22
"3319",5,"twenty","yes",64,14,0.7627047,23
"3320",5,"twenty","yes",64,13,0.7627047,22
"3321",5,"twenty","yes",64,10,0.7627047,16
"3322",5,"twenty","yes",64,12,0.7627047,20
"3323",5,"twenty","yes",64,12,0.7627047,20
"3324",5,"twenty","yes",64,14,0.7627047,23
"3325",5,"twenty","yes",64,10,0.7627047,16
"3326",5,"twenty","yes",64,13,0.7627047,22
"3327",5,"twenty","yes",64,14,0.7627047,23
"3328",5,"twenty","yes",64,15,0.7627047,25
"3329",5,"twenty","yes",64,15,0.7627047,25
"3330",5,"twenty","yes",64,13,0.7627047,22
"3331",5,"twenty","yes",64,16,0.7627047,27
"3332",5,"twenty","yes",64,11,0.7627047,18
"3333",5,"twenty","yes",64,14,0.7627047,23
"3334",5,"twenty","yes",64,15,0.7627047,25
"3335",5,"twenty","yes",64,13,0.7627047,22
"3336",5,"twenty","yes",64,12,0.7627047,20
"3337",5,"twenty","yes",64,13,0.7627047,22
"3338",5,"twenty","yes",64,9,0.7627047,15
"3339",5,"twenty","yes",64,14,0.7627047,23
"3340",5,"twenty","yes",64,11,0.7627047,18
"3341",5,"twenty","yes",64,12,0.7627047,20
"3342",5,"twenty","yes",64,15,0.7627047,25
"3343",5,"twenty","yes",64,13,0.7627047,22
"3344",5,"twenty","yes",64,10,0.7627047,16
"3345",5,"twenty","yes",64,9,0.7627047,15
"3346",5,"twenty","yes",64,14,0.7627047,23
"3347",5,"twenty","yes",64,14,0.7627047,23
"3348",5,"twenty","yes",64,13,0.7627047,22
"3349",5,"twenty","yes",64,11,0.7627047,18
"3350",5,"twenty","yes",64,8,0.7627047,13
"3351",5,"twenty","yes",64,13,0.7627047,22
"3352",5,"twenty","yes",64,12,0.7627047,20
"3353",5,"twenty","yes",64,11,0.7627047,18
"3354",5,"twenty","yes",64,11,0.7627047,18
"3355",5,"twenty","yes",64,10,0.7627047,16
"3356",5,"twenty","yes",64,11,0.7627047,18
"3357",5,"twenty","yes",64,12,0.7627047,20
"3358",5,"twenty","yes",64,13,0.7627047,22
"3359",5,"twenty","yes",64,13,0.7627047,22
"3360",5,"twenty","yes",64,12,0.7627047,20
"3361",5,"twenty","yes",64,14,0.7627047,23
"3362",5,"twenty","yes",64,13,0.7627047,22
"3363",5,"twenty","yes",64,18,0.7627047,30
"3364",5,"twenty","yes",64,12,0.7627047,20
"3365",5,"twenty","yes",64,9,0.7627047,15
"3366",5,"twenty","yes",64,15,0.7627047,25
"3367",5,"twenty","yes",64,12,0.7627047,20
"3368",5,"twenty","yes",64,15,0.7627047,25
"3369",5,"twenty","yes",64,14,0.7627047,23
"3370",5,"twenty","yes",64,12,0.7627047,20
"3371",5,"twenty","yes",64,15,0.7627047,25
"3372",5,"twenty","yes",64,13,0.7627047,22
"3373",5,"twenty","yes",64,13,0.7627047,22
"3374",5,"twenty","yes",64,12,0.7627047,20
"3375",5,"twenty","yes",64,13,0.7627047,22
"3376",5,"twenty","yes",64,9,0.7627047,15
"3377",5,"twenty","yes",64,12,0.7627047,20
"3378",5,"twenty","yes",64,12,0.7627047,20
"3379",5,"twenty","yes",64,11,0.7627047,18
"3380",5,"twenty","yes",64,15,0.7627047,25
"3381",5,"twenty","yes",64,13,0.7627047,22
"3382",5,"twenty","yes",64,12,0.7627047,20
"3383",5,"twenty","yes",64,13,0.7627047,22
"3384",5,"twenty","yes",64,9,0.7627047,15
"3385",5,"twenty","yes",64,15,0.7627047,25
"3386",5,"twenty","yes",64,16,0.7627047,27
"3387",5,"twenty","yes",64,12,0.7627047,20
"3388",5,"twenty","yes",64,14,0.7627047,23
"3389",5,"twenty","yes",64,10,0.7627047,16
"3390",5,"twenty","yes",64,13,0.7627047,22
"3391",5,"twenty","yes",64,9,0.7627047,15
"3392",5,"twenty","yes",64,11,0.7627047,18
"3393",5,"twenty","yes",64,12,0.7627047,20
"3394",5,"twenty","yes",64,12,0.7627047,20
"3395",5,"twenty","yes",64,10,0.7627047,16
"3396",5,"twenty","yes",64,11,0.7627047,18
"3397",5,"twenty","yes",64,16,0.7627047,27
"3398",5,"twenty","yes",64,13,0.7627047,22
"3399",5,"twenty","yes",64,11,0.7627047,18
"3400",5,"twenty","yes",64,12,0.7627047,20
"3401",5,"twenty","yes",128,16,0.7627047,27
"3402",5,"twenty","yes",128,16,0.7627047,27
"3403",5,"twenty","yes",128,20,0.7627047,34
"3404",5,"twenty","yes",128,15,0.7627047,25
"3405",5,"twenty","yes",128,13,0.7627047,22
"3406",5,"twenty","yes",128,15,0.7627047,25
"3407",5,"twenty","yes",128,19,0.7627047,32
"3408",5,"twenty","yes",128,15,0.7627047,25
"3409",5,"twenty","yes",128,20,0.7627047,34
"3410",5,"twenty","yes",128,15,0.7627047,25
"3411",5,"twenty","yes",128,16,0.7627047,27
"3412",5,"twenty","yes",128,19,0.7627047,32
"3413",5,"twenty","yes",128,18,0.7627047,30
"3414",5,"twenty","yes",128,16,0.7627047,27
"3415",5,"twenty","yes",128,16,0.7627047,27
"3416",5,"twenty","yes",128,19,0.7627047,32
"3417",5,"twenty","yes",128,18,0.7627047,30
"3418",5,"twenty","yes",128,22,0.7627047,38
"3419",5,"twenty","yes",128,17,0.7627047,29
"3420",5,"twenty","yes",128,18,0.7627047,30
"3421",5,"twenty","yes",128,18,0.7627047,30
"3422",5,"twenty","yes",128,16,0.7627047,27
"3423",5,"twenty","yes",128,18,0.7627047,30
"3424",5,"twenty","yes",128,20,0.7627047,34
"3425",5,"twenty","yes",128,20,0.7627047,34
"3426",5,"twenty","yes",128,18,0.7627047,30
"3427",5,"twenty","yes",128,17,0.7627047,29
"3428",5,"twenty","yes",128,19,0.7627047,32
"3429",5,"twenty","yes",128,15,0.7627047,25
"3430",5,"twenty","yes",128,14,0.7627047,23
"3431",5,"twenty","yes",128,19,0.7627047,32
"3432",5,"twenty","yes",128,21,0.7627047,36
"3433",5,"twenty","yes",128,16,0.7627047,27
"3434",5,"twenty","yes",128,20,0.7627047,34
"3435",5,"twenty","yes",128,22,0.7627047,38
"3436",5,"twenty","yes",128,17,0.7627047,29
"3437",5,"twenty","yes",128,17,0.7627047,29
"3438",5,"twenty","yes",128,17,0.7627047,29
"3439",5,"twenty","yes",128,20,0.7627047,34
"3440",5,"twenty","yes",128,14,0.7627047,23
"3441",5,"twenty","yes",128,16,0.7627047,27
"3442",5,"twenty","yes",128,17,0.7627047,29
"3443",5,"twenty","yes",128,20,0.7627047,34
"3444",5,"twenty","yes",128,16,0.7627047,27
"3445",5,"twenty","yes",128,14,0.7627047,23
"3446",5,"twenty","yes",128,16,0.7627047,27
"3447",5,"twenty","yes",128,19,0.7627047,32
"3448",5,"twenty","yes",128,18,0.7627047,30
"3449",5,"twenty","yes",128,19,0.7627047,32
"3450",5,"twenty","yes",128,23,0.7627047,39
"3451",5,"twenty","yes",128,19,0.7627047,32
"3452",5,"twenty","yes",128,18,0.7627047,30
"3453",5,"twenty","yes",128,20,0.7627047,34
"3454",5,"twenty","yes",128,20,0.7627047,34
"3455",5,"twenty","yes",128,20,0.7627047,34
"3456",5,"twenty","yes",128,14,0.7627047,23
"3457",5,"twenty","yes",128,16,0.7627047,27
"3458",5,"twenty","yes",128,19,0.7627047,32
"3459",5,"twenty","yes",128,18,0.7627047,30
"3460",5,"twenty","yes",128,17,0.7627047,29
"3461",5,"twenty","yes",128,14,0.7627047,23
"3462",5,"twenty","yes",128,23,0.7627047,39
"3463",5,"twenty","yes",128,18,0.7627047,30
"3464",5,"twenty","yes",128,22,0.7627047,38
"3465",5,"twenty","yes",128,17,0.7627047,29
"3466",5,"twenty","yes",128,19,0.7627047,32
"3467",5,"twenty","yes",128,20,0.7627047,34
"3468",5,"twenty","yes",128,20,0.7627047,34
"3469",5,"twenty","yes",128,19,0.7627047,32
