Theta,n,segSites,prob
twenty,24,80,0.013509777
twenty,25,80,0.013799314
twenty,26,80,0.014071729
twenty,27,80,0.014327717
twenty,28,80,0.014567943
twenty,29,80,0.014793049
twenty,30,80,0.015003648
twenty,31,80,0.01520033
twenty,32,80,0.015383662
twenty,33,80,0.01555419
two,1,81,0
two,2,81,1.82E-15
two,3,81,3.64E-15
two,4,81,5.45E-15
two,5,81,7.27E-15
two,6,81,9.09E-15
two,7,81,1.09E-14
two,8,81,1.27E-14
two,9,81,1.45E-14
two,10,81,1.64E-14
two,11,81,1.82E-14
two,12,81,2.00E-14
two,13,81,2.18E-14
two,14,81,2.36E-14
two,15,81,2.54E-14
two,16,81,2.73E-14
two,17,81,2.91E-14
two,18,81,3.09E-14
two,19,81,3.27E-14
two,20,81,3.45E-14
two,21,81,3.64E-14
two,22,81,3.82E-14
two,23,81,4.00E-14
two,24,81,4.18E-14
two,25,81,4.36E-14
two,26,81,4.54E-14
two,27,81,4.73E-14
two,28,81,4.91E-14
two,29,81,5.09E-14
two,30,81,5.27E-14
two,31,81,5.45E-14
two,32,81,5.63E-14
two,33,81,5.82E-14
ten,1,81,0
ten,2,81,4.03E-05
ten,3,81,8.06E-05
ten,4,81,0.000120845
ten,5,81,0.000160999
ten,6,81,0.000201088
ten,7,81,0.000241114
ten,8,81,0.000281076
ten,9,81,0.000320975
ten,10,81,0.00036081
ten,11,81,0.000400582
ten,12,81,0.000440291
ten,13,81,0.000479938
ten,14,81,0.000519521
ten,15,81,0.000559042
ten,16,81,0.0005985
ten,17,81,0.000637895
ten,18,81,0.000677229
ten,19,81,0.0007165
ten,20,81,0.000755709
ten,21,81,0.000794856
ten,22,81,0.000833942
ten,23,81,0.000872965
ten,24,81,0.000911928
ten,25,81,0.000950829
ten,26,81,0.000989668
ten,27,81,0.001028447
ten,28,81,0.001067164
ten,29,81,0.001105821
ten,30,81,0.001144417
ten,31,81,0.001182952
ten,32,81,0.001221426
ten,33,81,0.001259841
twenty,1,81,0
twenty,2,81,0.000915056
twenty,3,81,0.001789765
twenty,4,81,0.00262571
twenty,5,81,0.003424406
twenty,6,81,0.004187308
twenty,7,81,0.004915812
twenty,8,81,0.00561126
twenty,9,81,0.006274936
twenty,10,81,0.006908075
twenty,11,81,0.007511864
twenty,12,81,0.00808744
twenty,13,81,0.008635898
twenty,14,81,0.009158286
twenty,15,81,0.009655614
twenty,16,81,0.010128851
twenty,17,81,0.010578929
twenty,18,81,0.011006741
twenty,19,81,0.011413148
twenty,20,81,0.011798977
twenty,21,81,0.012165022
twenty,22,81,0.012512046
twenty,23,81,0.012840785
twenty,24,81,0.013151944
twenty,25,81,0.013446203
twenty,26,81,0.013724214
twenty,27,81,0.013986607
twenty,28,81,0.014233984
twenty,29,81,0.014466928
twenty,30,81,0.014685997
twenty,31,81,0.01489173
twenty,32,81,0.015084645
twenty,33,81,0.015265239
two,1,82,0
two,2,82,1.21E-15
two,3,82,2.42E-15
two,4,82,3.64E-15
two,5,82,4.85E-15
two,6,82,6.06E-15
two,7,82,7.27E-15
two,8,82,8.48E-15
two,9,82,9.69E-15
two,10,82,1.09E-14
two,11,82,1.21E-14
two,12,82,1.33E-14
two,13,82,1.45E-14
two,14,82,1.58E-14
two,15,82,1.70E-14
two,16,82,1.82E-14
two,17,82,1.94E-14
two,18,82,2.06E-14
two,19,82,2.18E-14
two,20,82,2.30E-14
two,21,82,2.42E-14
two,22,82,2.54E-14
two,23,82,2.67E-14
two,24,82,2.79E-14
two,25,82,2.91E-14
two,26,82,3.03E-14
two,27,82,3.15E-14
two,28,82,3.27E-14
two,29,82,3.39E-14
two,30,82,3.51E-14
two,31,82,3.64E-14
two,32,82,3.76E-14
two,33,82,3.88E-14
ten,1,82,0
ten,2,82,3.67E-05
ten,3,82,7.33E-05
ten,4,82,0.000109874
ten,5,82,0.000146391
ten,6,82,0.000182856
ten,7,82,0.000219267
ten,8,82,0.000255625
ten,9,82,0.000291931
ten,10,82,0.000328183
ten,11,82,0.000364383
ten,12,82,0.00040053
ten,13,82,0.000436624
ten,14,82,0.000472666
ten,15,82,0.000508656
ten,16,82,0.000544593
ten,17,82,0.000580479
ten,18,82,0.000616312
ten,19,82,0.000652093
ten,20,82,0.000687823
ten,21,82,0.000723501
ten,22,82,0.000759127
ten,23,82,0.000794701
ten,24,82,0.000830224
ten,25,82,0.000865696
ten,26,82,0.000901117
ten,27,82,0.000936486
ten,28,82,0.000971805
ten,29,82,0.001007072
ten,30,82,0.001042289
ten,31,82,0.001077454
ten,32,82,0.001112569
ten,33,82,0.001147634
twenty,1,82,0
twenty,2,82,0.000871482
twenty,3,82,0.001706285
twenty,4,82,0.002505785
twenty,5,82,0.003271302
twenty,6,82,0.004004107
twenty,7,82,0.004705419
twenty,8,82,0.005376412
twenty,9,82,0.006018215
twenty,10,82,0.006631912
twenty,11,82,0.007218547
twenty,12,82,0.007779123
twenty,13,82,0.008314607
twenty,14,82,0.008825928
twenty,15,82,0.009313979
twenty,16,82,0.00977962
twenty,17,82,0.010223681
twenty,18,82,0.010646956
twenty,19,82,0.011050215
twenty,20,82,0.011434196
twenty,21,82,0.011799609
twenty,22,82,0.012147139
twenty,23,82,0.012477447
twenty,24,82,0.012791166
twenty,25,82,0.01308891
twenty,26,82,0.013371268
twenty,27,82,0.013638806
twenty,28,82,0.013892073
twenty,29,82,0.014131596
twenty,30,82,0.014357882
twenty,31,82,0.014571421
twenty,32,82,0.014772685
twenty,33,82,0.014962129
two,1,83,0
two,2,83,8.08E-16
two,3,83,1.62E-15
two,4,83,2.42E-15
two,5,83,3.23E-15
two,6,83,4.04E-15
two,7,83,4.85E-15
two,8,83,5.65E-15
two,9,83,6.46E-15
two,10,83,7.27E-15
two,11,83,8.08E-15
two,12,83,8.89E-15
two,13,83,9.69E-15
two,14,83,1.05E-14
two,15,83,1.13E-14
two,16,83,1.21E-14
two,17,83,1.29E-14
two,18,83,1.37E-14
two,19,83,1.45E-14
two,20,83,1.53E-14
two,21,83,1.62E-14
two,22,83,1.70E-14
two,23,83,1.78E-14
two,24,83,1.86E-14
two,25,83,1.94E-14
two,26,83,2.02E-14
two,27,83,2.10E-14
two,28,83,2.18E-14
two,29,83,2.26E-14
two,30,83,2.34E-14
two,31,83,2.42E-14
two,32,83,2.50E-14
two,33,83,2.58E-14
ten,1,83,0
ten,2,83,3.33E-05
ten,3,83,6.66E-05
ten,4,83,9.99E-05
ten,5,83,0.000133107
ten,6,83,0.000166273
ten,7,83,0.000199394
ten,8,83,0.000232471
ten,9,83,0.000265504
ten,10,83,0.000298493
ten,11,83,0.000331438
ten,12,83,0.000364339
ten,13,83,0.000397196
ten,14,83,0.000430009
ten,15,83,0.000462779
ten,16,83,0.000495505
ten,17,83,0.000528187
ten,18,83,0.000560826
ten,19,83,0.000593421
ten,20,83,0.000625974
ten,21,83,0.000658483
ten,22,83,0.000690948
ten,23,83,0.000723371
ten,24,83,0.000755751
ten,25,83,0.000788088
ten,26,83,0.000820382
ten,27,83,0.000852633
ten,28,83,0.000884842
ten,29,83,0.000917007
ten,30,83,0.000949131
ten,31,83,0.000981212
ten,32,83,0.00101325
ten,33,83,0.001045246
twenty,1,83,0
twenty,2,83,0.000829982
twenty,3,83,0.001626621
twenty,4,83,0.002391111
twenty,5,83,0.003124604
twenty,6,83,0.003828206
twenty,7,83,0.004502985
twenty,8,83,0.005149968
twenty,9,83,0.005770144
twenty,10,83,0.006364466
twenty,11,83,0.006933853
twenty,12,83,0.007479189
twenty,13,83,0.008001325
twenty,14,83,0.008501084
twenty,15,83,0.008979258
twenty,16,83,0.009436608
twenty,17,83,0.00987387
twenty,18,83,0.010291755
twenty,19,83,0.010690944
twenty,20,83,0.011072099
twenty,21,83,0.011435854
twenty,22,83,0.011782822
twenty,23,83,0.012113596
twenty,24,83,0.012428745
twenty,25,83,0.01272882
twenty,26,83,0.013014352
twenty,27,83,0.013285854
twenty,28,83,0.01354382
twenty,29,83,0.013788727
twenty,30,83,0.014021035
twenty,31,83,0.01424119
twenty,32,83,0.014449619
twenty,33,83,0.014646738
two,1,84,0
two,2,84,5.39E-16
two,3,84,1.08E-15
two,4,84,1.62E-15
two,5,84,2.15E-15
two,6,84,2.69E-15
two,7,84,3.23E-15
two,8,84,3.77E-15
two,9,84,4.31E-15
two,10,84,4.85E-15
two,11,84,5.39E-15
two,12,84,5.92E-15
two,13,84,6.46E-15
two,14,84,7.00E-15
two,15,84,7.54E-15
two,16,84,8.08E-15
two,17,84,8.62E-15
two,18,84,9.16E-15
two,19,84,9.69E-15
two,20,84,1.02E-14
two,21,84,1.08E-14
two,22,84,1.13E-14
two,23,84,1.18E-14
two,24,84,1.24E-14
two,25,84,1.29E-14
two,26,84,1.35E-14
two,27,84,1.40E-14
two,28,84,1.45E-14
two,29,84,1.51E-14
two,30,84,1.56E-14
two,31,84,1.62E-14
two,32,84,1.67E-14
two,33,84,1.72E-14
ten,1,84,0
ten,2,84,3.03E-05
ten,3,84,6.06E-05
ten,4,84,9.08E-05
ten,5,84,0.000121027
ten,6,84,0.000151191
ten,7,84,0.000181318
ten,8,84,0.000211408
ten,9,84,0.000241462
ten,10,84,0.000271478
ten,11,84,0.000301458
ten,12,84,0.000331401
ten,13,84,0.000361308
ten,14,84,0.000391178
ten,15,84,0.000421012
ten,16,84,0.000450809
ten,17,84,0.00048057
ten,18,84,0.000510294
ten,19,84,0.000539982
ten,20,84,0.000569635
ten,21,84,0.000599251
ten,22,84,0.000628831
ten,23,84,0.000658374
ten,24,84,0.000687883
ten,25,84,0.000717355
ten,26,84,0.000746791
ten,27,84,0.000776192
ten,28,84,0.000805556
ten,29,84,0.000834886
ten,30,84,0.000864179
ten,31,84,0.000893437
ten,32,84,0.00092266
ten,33,84,0.000951847
twenty,1,84,0
twenty,2,84,0.000790459
twenty,3,84,0.001550606
twenty,4,84,0.00228148
twenty,5,84,0.002984083
twenty,6,84,0.003659381
twenty,7,84,0.004308307
twenty,8,84,0.00493176
twenty,9,84,0.005530606
twenty,10,84,0.006105682
twenty,11,84,0.006657796
twenty,12,84,0.007187727
twenty,13,84,0.007696226
twenty,14,84,0.008184019
twenty,15,84,0.008651806
twenty,16,84,0.009100264
twenty,17,84,0.009530045
twenty,18,84,0.00994178
twenty,19,84,0.010336077
twenty,20,84,0.010713524
twenty,21,84,0.011074689
twenty,22,84,0.01142012
twenty,23,84,0.011750346
twenty,24,84,0.012065881
twenty,25,84,0.012367217
twenty,26,84,0.012654833
twenty,27,84,0.01292919
twenty,28,84,0.013190734
twenty,29,84,0.013439898
twenty,30,84,0.013677097
twenty,31,84,0.013902734
twenty,32,84,0.014117199
twenty,33,84,0.014320868
two,1,85,0
two,2,85,3.59E-16
two,3,85,7.18E-16
two,4,85,1.08E-15
two,5,85,1.44E-15
two,6,85,1.80E-15
two,7,85,2.15E-15
two,8,85,2.51E-15
two,9,85,2.87E-15
two,10,85,3.23E-15
two,11,85,3.59E-15
two,12,85,3.95E-15
two,13,85,4.31E-15
two,14,85,4.67E-15
two,15,85,5.03E-15
two,16,85,5.39E-15
two,17,85,5.74E-15
two,18,85,6.10E-15
two,19,85,6.46E-15
two,20,85,6.82E-15
two,21,85,7.18E-15
two,22,85,7.54E-15
two,23,85,7.90E-15
two,24,85,8.26E-15
two,25,85,8.62E-15
two,26,85,8.98E-15
two,27,85,9.33E-15
two,28,85,9.69E-15
two,29,85,1.01E-14
two,30,85,1.04E-14
two,31,85,1.08E-14
two,32,85,1.11E-14
two,33,85,1.15E-14
ten,1,85,0
ten,2,85,2.76E-05
ten,3,85,5.51E-05
ten,4,85,8.26E-05
ten,5,85,0.000110041
ten,6,85,0.000137475
ten,7,85,0.000164877
ten,8,85,0.000192248
ten,9,85,0.000219589
ten,10,85,0.000246899
ten,11,85,0.000274179
ten,12,85,0.000301428
ten,13,85,0.000328646
ten,14,85,0.000355834
ten,15,85,0.000382991
ten,16,85,0.000410118
ten,17,85,0.000437215
ten,18,85,0.000464281
ten,19,85,0.000491317
ten,20,85,0.000518323
ten,21,85,0.000545299
ten,22,85,0.000572245
ten,23,85,0.00059916
ten,24,85,0.000626046
ten,25,85,0.000652901
ten,26,85,0.000679727
ten,27,85,0.000706523
ten,28,85,0.000733289
ten,29,85,0.000760025
ten,30,85,0.000786731
ten,31,85,0.000813408
ten,32,85,0.000840054
ten,33,85,0.000866672
twenty,1,85,0
twenty,2,85,0.000752819
twenty,3,85,0.00147808
twenty,4,85,0.002176689
twenty,5,85,0.002849517
twenty,6,85,0.003497409
twenty,7,85,0.004121177
twenty,8,85,0.004721608
twenty,9,85,0.005299464
twenty,10,85,0.005855476
twenty,11,85,0.006390356
twenty,12,85,0.006904789
twenty,13,85,0.007399437
twenty,14,85,0.007874941
twenty,15,85,0.008331921
twenty,16,85,0.008770974
twenty,17,85,0.00919268
twenty,18,85,0.009597599
twenty,19,85,0.009986272
twenty,20,85,0.010359222
twenty,21,85,0.010716955
twenty,22,85,0.011059962
twenty,23,85,0.011388717
twenty,24,85,0.011703677
twenty,25,85,0.012005286
twenty,26,85,0.012293973
twenty,27,85,0.012570154
twenty,28,85,0.012834231
twenty,29,85,0.013086592
twenty,30,85,0.013327614
twenty,31,85,0.013557662
twenty,32,85,0.013777088
twenty,33,85,0.013986234
two,1,86,0
two,2,86,2.39E-16
two,3,86,4.79E-16
two,4,86,7.18E-16
two,5,86,9.57E-16
two,6,86,1.20E-15
two,7,86,1.44E-15
two,8,86,1.68E-15
two,9,86,1.91E-15
two,10,86,2.15E-15
two,11,86,2.39E-15
two,12,86,2.63E-15
two,13,86,2.87E-15
two,14,86,3.11E-15
two,15,86,3.35E-15
two,16,86,3.59E-15
two,17,86,3.83E-15
two,18,86,4.07E-15
two,19,86,4.31E-15
two,20,86,4.55E-15
two,21,86,4.79E-15
two,22,86,5.03E-15
two,23,86,5.27E-15
two,24,86,5.51E-15
two,25,86,5.74E-15
two,26,86,5.98E-15
two,27,86,6.22E-15
two,28,86,6.46E-15
two,29,86,6.70E-15
two,30,86,6.94E-15
two,31,86,7.18E-15
two,32,86,7.42E-15
two,33,86,7.66E-15
ten,1,86,0
ten,2,86,2.51E-05
ten,3,86,5.01E-05
ten,4,86,7.51E-05
ten,5,86,0.000100052
ten,6,86,0.000125
ten,7,86,0.000149923
ten,8,86,0.00017482
ten,9,86,0.000199692
ten,10,86,0.000224538
ten,11,86,0.000249358
ten,12,86,0.000274153
ten,13,86,0.000298923
ten,14,86,0.000323667
ten,15,86,0.000348385
ten,16,86,0.000373078
ten,17,86,0.000397746
ten,18,86,0.000422389
ten,19,86,0.000447006
ten,20,86,0.000471598
ten,21,86,0.000496165
ten,22,86,0.000520707
ten,23,86,0.000545224
ten,24,86,0.000569715
ten,25,86,0.000594182
ten,26,86,0.000618623
ten,27,86,0.00064304
ten,28,86,0.000667431
ten,29,86,0.000691798
ten,30,86,0.00071614
ten,31,86,0.000740457
ten,32,86,0.000764749
ten,33,86,0.000789016
twenty,1,86,0
twenty,2,86,0.00071697
twenty,3,86,0.001408888
twenty,4,86,0.002076541
twenty,5,86,0.002720688
twenty,6,86,0.003342064
twenty,7,86,0.003941382
twenty,8,86,0.004519327
twenty,9,86,0.005076568
twenty,10,86,0.005613746
twenty,11,86,0.006131486
twenty,12,86,0.006630391
twenty,13,86,0.007111045
twenty,14,86,0.007574012
twenty,15,86,0.008019841
twenty,16,86,0.00844906
twenty,17,86,0.008862182
twenty,18,86,0.009259705
twenty,19,86,0.009642109
twenty,20,86,0.010009859
twenty,21,86,0.010363407
twenty,22,86,0.01070319
twenty,23,86,0.011029631
twenty,24,86,0.011343141
twenty,25,86,0.011644116
twenty,26,86,0.011932941
twenty,27,86,0.01220999
twenty,28,86,0.012475625
twenty,29,86,0.012730194
twenty,30,86,0.012974039
twenty,31,86,0.013207488
twenty,32,86,0.013430861
twenty,33,86,0.013644466
two,1,87,0
two,2,87,1.60E-16
two,3,87,3.19E-16
two,4,87,4.79E-16
two,5,87,6.38E-16
two,6,87,7.98E-16
two,7,87,9.57E-16
two,8,87,1.12E-15
two,9,87,1.28E-15
two,10,87,1.44E-15
two,11,87,1.60E-15
two,12,87,1.76E-15
two,13,87,1.91E-15
two,14,87,2.07E-15
two,15,87,2.23E-15
two,16,87,2.39E-15
two,17,87,2.55E-15
two,18,87,2.71E-15
two,19,87,2.87E-15
two,20,87,3.03E-15
two,21,87,3.19E-15
two,22,87,3.35E-15
two,23,87,3.51E-15
two,24,87,3.67E-15
two,25,87,3.83E-15
two,26,87,3.99E-15
two,27,87,4.15E-15
two,28,87,4.31E-15
two,29,87,4.47E-15
two,30,87,4.63E-15
two,31,87,4.79E-15
two,32,87,4.95E-15
two,33,87,5.11E-15
ten,1,87,0
ten,2,87,2.28E-05
ten,3,87,4.55E-05
ten,4,87,6.83E-05
ten,5,87,9.10E-05
ten,6,87,0.000113656
ten,7,87,0.000136323
ten,8,87,0.000158968
ten,9,87,0.000181593
ten,10,87,0.000204195
ten,11,87,0.000226777
ten,12,87,0.000249337
ten,13,87,0.000271876
ten,14,87,0.000294394
ten,15,87,0.00031689
ten,16,87,0.000339365
ten,17,87,0.00036182
ten,18,87,0.000384253
ten,19,87,0.000406665
ten,20,87,0.000429056
ten,21,87,0.000451425
ten,22,87,0.000473774
ten,23,87,0.000496102
ten,24,87,0.000518409
ten,25,87,0.000540695
ten,26,87,0.00056296
ten,27,87,0.000585205
ten,28,87,0.000607428
ten,29,87,0.000629631
ten,30,87,0.000651812
ten,31,87,0.000673974
ten,32,87,0.000696114
ten,33,87,0.000718233
twenty,1,87,0
twenty,2,87,0.000682829
twenty,3,87,0.001342883
twenty,4,87,0.001980846
twenty,5,87,0.002597381
twenty,6,87,0.003193128
twenty,7,87,0.003768708
twenty,8,87,0.004324722
twenty,9,87,0.004861755
twenty,10,87,0.005380369
twenty,11,87,0.005881114
twenty,12,87,0.006364519
twenty,13,87,0.006831097
twenty,14,87,0.007281349
twenty,15,87,0.007715756
twenty,16,87,0.008134787
twenty,17,87,0.008538895
twenty,18,87,0.008928522
twenty,19,87,0.009304094
twenty,20,87,0.009666025
twenty,21,87,0.010014716
twenty,22,87,0.010350557
twenty,23,87,0.010673926
twenty,24,87,0.010985189
twenty,25,87,0.011284701
twenty,26,87,0.011572808
twenty,27,87,0.011849844
twenty,28,87,0.012116133
twenty,29,87,0.012371992
twenty,30,87,0.012617726
twenty,31,87,0.012853631
twenty,32,87,0.013079996
twenty,33,87,0.0132971
two,1,88,0
two,2,88,1.06E-16
two,3,88,2.13E-16
two,4,88,3.19E-16
two,5,88,4.26E-16
two,6,88,5.32E-16
two,7,88,6.38E-16
two,8,88,7.45E-16
two,9,88,8.51E-16
two,10,88,9.57E-16
two,11,88,1.06E-15
two,12,88,1.17E-15
two,13,88,1.28E-15
two,14,88,1.38E-15
two,15,88,1.49E-15
two,16,88,1.60E-15
two,17,88,1.70E-15
two,18,88,1.81E-15
two,19,88,1.91E-15
two,20,88,2.02E-15
two,21,88,2.13E-15
two,22,88,2.23E-15
two,23,88,2.34E-15
two,24,88,2.45E-15
two,25,88,2.55E-15
two,26,88,2.66E-15
two,27,88,2.77E-15
two,28,88,2.87E-15
two,29,88,2.98E-15
two,30,88,3.08E-15
two,31,88,3.19E-15
two,32,88,3.30E-15
two,33,88,3.40E-15
ten,1,88,0
ten,2,88,2.07E-05
ten,3,88,4.14E-05
ten,4,88,6.21E-05
ten,5,88,8.27E-05
ten,6,88,0.00010334
ten,7,88,0.000123954
ten,8,88,0.000144551
ten,9,88,0.00016513
ten,10,88,0.00018569
ten,11,88,0.000206234
ten,12,88,0.000226759
ten,13,88,0.000247267
ten,14,88,0.000267757
ten,15,88,0.000288229
ten,16,88,0.000308683
ten,17,88,0.00032912
ten,18,88,0.00034954
ten,19,88,0.000369941
ten,20,88,0.000390326
ten,21,88,0.000410692
ten,22,88,0.000431041
ten,23,88,0.000451373
ten,24,88,0.000471687
ten,25,88,0.000491983
ten,26,88,0.000512263
ten,27,88,0.000532524
ten,28,88,0.000552769
ten,29,88,0.000572995
ten,30,88,0.000593205
ten,31,88,0.000613397
ten,32,88,0.000633572
ten,33,88,0.000653729
twenty,1,88,0
twenty,2,88,0.000650313
twenty,3,88,0.001279922
twenty,4,88,0.001889422
twenty,5,88,0.002479388
twenty,6,88,0.00305038
twenty,7,88,0.00360294
twenty,8,88,0.004137593
twenty,9,88,0.004654851
twenty,10,88,0.005155209
twenty,11,88,0.005639145
twenty,12,88,0.006107128
twenty,13,88,0.006559609
twenty,14,88,0.006997027
twenty,15,88,0.007419809
twenty,16,88,0.007828368
twenty,17,88,0.008223105
twenty,18,88,0.008604412
twenty,19,88,0.008972666
twenty,20,88,0.009328234
twenty,21,88,0.009671475
twenty,22,88,0.010002735
twenty,23,88,0.010322349
twenty,24,88,0.010630647
twenty,25,88,0.010927944
twenty,26,88,0.01121455
twenty,27,88,0.011490765
twenty,28,88,0.011756879
twenty,29,88,0.012013176
twenty,30,88,0.012259931
twenty,31,88,0.012497411
twenty,32,88,0.012725876
twenty,33,88,0.012945577
two,1,89,0
two,2,89,7.09E-17
two,3,89,1.42E-16
two,4,89,2.13E-16
two,5,89,2.84E-16
two,6,89,3.55E-16
two,7,89,4.26E-16
two,8,89,4.96E-16
two,9,89,5.67E-16
two,10,89,6.38E-16
two,11,89,7.09E-16
two,12,89,7.80E-16
two,13,89,8.51E-16
two,14,89,9.22E-16
two,15,89,9.93E-16
two,16,89,1.06E-15
two,17,89,1.13E-15
two,18,89,1.21E-15
two,19,89,1.28E-15
two,20,89,1.35E-15
two,21,89,1.42E-15
two,22,89,1.49E-15
two,23,89,1.56E-15
two,24,89,1.63E-15
two,25,89,1.70E-15
two,26,89,1.77E-15
two,27,89,1.84E-15
two,28,89,1.91E-15
two,29,89,1.99E-15
two,30,89,2.06E-15
two,31,89,2.13E-15
two,32,89,2.20E-15
two,33,89,2.27E-15
ten,1,89,0
ten,2,89,1.88E-05
ten,3,89,3.76E-05
ten,4,89,5.64E-05
ten,5,89,7.52E-05
ten,6,89,9.40E-05
ten,7,89,0.000112706
ten,8,89,0.000131438
ten,9,89,0.000150156
ten,10,89,0.000168858
ten,11,89,0.000187546
ten,12,89,0.000206219
ten,13,89,0.000224877
ten,14,89,0.00024352
ten,15,89,0.000262149
ten,16,89,0.000280763
ten,17,89,0.000299362
ten,18,89,0.000317946
ten,19,89,0.000336516
ten,20,89,0.000355071
ten,21,89,0.000373611
ten,22,89,0.000392137
ten,23,89,0.000410648
ten,24,89,0.000429145
ten,25,89,0.000447627
ten,26,89,0.000466094
ten,27,89,0.000484547
ten,28,89,0.000502985
ten,29,89,0.000521409
ten,30,89,0.000539818
ten,31,89,0.000558213
ten,32,89,0.000576593
ten,33,89,0.000594959
twenty,1,89,0
twenty,2,89,0.000619346
twenty,3,89,0.00121987
twenty,4,89,0.001802089
twenty,5,89,0.002366505
twenty,6,89,0.002913605
twenty,7,89,0.003443862
twenty,8,89,0.003957737
twenty,9,89,0.004455676
twenty,10,89,0.004938112
twenty,11,89,0.005405468
twenty,12,89,0.005858152
twenty,13,89,0.006296563
twenty,14,89,0.006721086
twenty,15,89,0.0071321
twenty,16,89,0.007529967
twenty,17,89,0.007915044
twenty,18,89,0.008287675
twenty,19,89,0.008648196
twenty,20,89,0.008996934
twenty,21,89,0.009334204
twenty,22,89,0.009660317
twenty,23,89,0.00997557
twenty,24,89,0.010280257
twenty,25,89,0.01057466
twenty,26,89,0.010859056
twenty,27,89,0.011133712
twenty,28,89,0.011398889
twenty,29,89,0.011654842
twenty,30,89,0.011901817
twenty,31,89,0.012140055
twenty,32,89,0.012369788
twenty,33,89,0.012591246
two,1,90,0
two,2,90,4.73E-17
two,3,90,9.46E-17
two,4,90,1.42E-16
two,5,90,1.89E-16
two,6,90,2.36E-16
two,7,90,2.84E-16
two,8,90,3.31E-16
two,9,90,3.78E-16
two,10,90,4.26E-16
two,11,90,4.73E-16
two,12,90,5.20E-16
two,13,90,5.67E-16
two,14,90,6.15E-16
two,15,90,6.62E-16
two,16,90,7.09E-16
two,17,90,7.56E-16
two,18,90,8.04E-16
two,19,90,8.51E-16
two,20,90,8.98E-16
two,21,90,9.46E-16
two,22,90,9.93E-16
two,23,90,1.04E-15
two,24,90,1.09E-15
two,25,90,1.13E-15
two,26,90,1.18E-15
two,27,90,1.23E-15
two,28,90,1.28E-15
two,29,90,1.32E-15
two,30,90,1.37E-15
two,31,90,1.42E-15
two,32,90,1.47E-15
two,33,90,1.51E-15
ten,1,90,0
ten,2,90,1.71E-05
ten,3,90,3.42E-05
ten,4,90,5.13E-05
ten,5,90,6.84E-05
ten,6,90,8.54E-05
ten,7,90,0.000102477
ten,8,90,0.000119513
ten,9,90,0.000136537
ten,10,90,0.000153548
ten,11,90,0.000170547
ten,12,90,0.000187534
ten,13,90,0.000204508
ten,14,90,0.00022147
ten,15,90,0.000238419
ten,16,90,0.000255357
ten,17,90,0.000272282
ten,18,90,0.000289195
ten,19,90,0.000306095
ten,20,90,0.000322983
ten,21,90,0.000339859
ten,22,90,0.000356723
ten,23,90,0.000373575
ten,24,90,0.000390414
ten,25,90,0.000407241
ten,26,90,0.000424057
ten,27,90,0.000440859
ten,28,90,0.00045765
ten,29,90,0.000474429
ten,30,90,0.000491195
ten,31,90,0.00050795
ten,32,90,0.000524692
ten,33,90,0.000541422
twenty,1,90,0
twenty,2,90,0.000589853
twenty,3,90,0.001162595
twenty,4,90,0.001718676
twenty,5,90,0.002258533
twenty,6,90,0.00278259
twenty,7,90,0.003291261
twenty,8,90,0.003784947
twenty,9,90,0.004264039
twenty,10,90,0.004728917
twenty,11,90,0.005179951
twenty,12,90,0.0056175
twenty,13,90,0.006041914
twenty,14,90,0.006453534
twenty,15,90,0.00685269
twenty,16,90,0.007239705
twenty,17,90,0.007614893
twenty,18,90,0.007978559
twenty,19,90,0.008331
twenty,20,90,0.008672504
twenty,21,90,0.009003354
twenty,22,90,0.009323824
twenty,23,90,0.009634179
twenty,24,90,0.009934681
twenty,25,90,0.01022558
twenty,26,90,0.010507125
twenty,27,90,0.010779554
twenty,28,90,0.011043101
twenty,29,90,0.011297993
twenty,30,90,0.011544452
twenty,31,90,0.011782693
twenty,32,90,0.012012927
twenty,33,90,0.012235357
two,1,91,0
two,2,91,3.15E-17
two,3,91,6.30E-17
two,4,91,9.46E-17
two,5,91,1.26E-16
two,6,91,1.58E-16
two,7,91,1.89E-16
two,8,91,2.21E-16
two,9,91,2.52E-16
two,10,91,2.84E-16
two,11,91,3.15E-16
two,12,91,3.47E-16
two,13,91,3.78E-16
two,14,91,4.10E-16
two,15,91,4.41E-16
two,16,91,4.73E-16
two,17,91,5.04E-16
two,18,91,5.36E-16
two,19,91,5.67E-16
two,20,91,5.99E-16
two,21,91,6.30E-16
two,22,91,6.62E-16
two,23,91,6.93E-16
two,24,91,7.25E-16
two,25,91,7.56E-16
two,26,91,7.88E-16
two,27,91,8.19E-16
two,28,91,8.51E-16
two,29,91,8.83E-16
two,30,91,9.14E-16
two,31,91,9.46E-16
two,32,91,9.77E-16
two,33,91,1.01E-15
ten,1,91,0
ten,2,91,1.56E-05
ten,3,91,3.11E-05
ten,4,91,4.66E-05
ten,5,91,6.22E-05
ten,6,91,7.77E-05
ten,7,91,9.32E-05
ten,8,91,0.000108668
ten,9,91,0.000124151
ten,10,91,0.000139623
ten,11,91,0.000155085
ten,12,91,0.000170537
ten,13,91,0.000185978
ten,14,91,0.000201409
ten,15,91,0.00021683
ten,16,91,0.000232241
ten,17,91,0.000247641
ten,18,91,0.000263031
ten,19,91,0.000278411
ten,20,91,0.000293781
ten,21,91,0.00030914
ten,22,91,0.00032449
ten,23,91,0.000339829
