Pop,Theta,Growth,samplingSize,n.haplotypes
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,8,6
6,twenty,no,8,8
6,twenty,no,8,8
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,8
6,twenty,no,8,8
6,twenty,no,8,8
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,6
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,6
6,twenty,no,8,7
6,twenty,no,8,6
6,twenty,no,8,6
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,8
6,twenty,no,8,8
6,twenty,no,8,6
6,twenty,no,8,8
6,twenty,no,8,6
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,6
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,6
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,8
6,twenty,no,8,8
6,twenty,no,8,6
6,twenty,no,8,6
6,twenty,no,8,5
6,twenty,no,8,6
6,twenty,no,8,5
6,twenty,no,8,8
6,twenty,no,8,6
6,twenty,no,8,7
6,twenty,no,8,6
6,twenty,no,8,6
6,twenty,no,8,6
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,6
6,twenty,no,8,8
6,twenty,no,8,8
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,6
6,twenty,no,8,7
6,twenty,no,8,6
6,twenty,no,8,8
6,twenty,no,8,6
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,8
6,twenty,no,8,6
6,twenty,no,8,7
6,twenty,no,8,8
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,8
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,6
6,twenty,no,8,7
6,twenty,no,8,4
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,5
6,twenty,no,8,8
6,twenty,no,8,7
6,twenty,no,8,7
6,twenty,no,8,8
6,twenty,no,16,11
6,twenty,no,16,10
6,twenty,no,16,11
6,twenty,no,16,13
6,twenty,no,16,13
6,twenty,no,16,9
6,twenty,no,16,8
6,twenty,no,16,15
6,twenty,no,16,14
6,twenty,no,16,11
6,twenty,no,16,11
6,twenty,no,16,13
6,twenty,no,16,12
6,twenty,no,16,12
6,twenty,no,16,11
6,twenty,no,16,13
6,twenty,no,16,14
6,twenty,no,16,14
6,twenty,no,16,12
6,twenty,no,16,12
6,twenty,no,16,12
6,twenty,no,16,11
6,twenty,no,16,13
6,twenty,no,16,15
6,twenty,no,16,12
6,twenty,no,16,13
6,twenty,no,16,14
6,twenty,no,16,12
6,twenty,no,16,10
6,twenty,no,16,11
6,twenty,no,16,12
6,twenty,no,16,12
6,twenty,no,16,13
6,twenty,no,16,13
6,twenty,no,16,13
6,twenty,no,16,13
6,twenty,no,16,12
6,twenty,no,16,12
6,twenty,no,16,14
6,twenty,no,16,11
6,twenty,no,16,11
6,twenty,no,16,11
6,twenty,no,16,13
6,twenty,no,16,10
6,twenty,no,16,12
6,twenty,no,16,13
6,twenty,no,16,13
6,twenty,no,16,14
6,twenty,no,16,11
6,twenty,no,16,9
6,twenty,no,16,13
6,twenty,no,16,10
6,twenty,no,16,11
6,twenty,no,16,14
6,twenty,no,16,12
6,twenty,no,16,12
6,twenty,no,16,9
6,twenty,no,16,12
6,twenty,no,16,11
6,twenty,no,16,12
6,twenty,no,16,10
6,twenty,no,16,12
6,twenty,no,16,13
6,twenty,no,16,13
6,twenty,no,16,9
6,twenty,no,16,11
6,twenty,no,16,12
6,twenty,no,16,14
6,twenty,no,16,11
6,twenty,no,16,13
6,twenty,no,16,10
6,twenty,no,16,11
6,twenty,no,16,13
6,twenty,no,16,10
6,twenty,no,16,11
6,twenty,no,16,14
6,twenty,no,16,12
6,twenty,no,16,13
6,twenty,no,16,13
6,twenty,no,16,12
6,twenty,no,16,10
6,twenty,no,16,12
6,twenty,no,16,11
6,twenty,no,16,12
6,twenty,no,16,13
6,twenty,no,16,13
6,twenty,no,16,13
6,twenty,no,16,14
6,twenty,no,16,13
6,twenty,no,16,10
6,twenty,no,16,11
6,twenty,no,16,13
6,twenty,no,16,13
6,twenty,no,16,11
6,twenty,no,16,10
6,twenty,no,16,13
6,twenty,no,16,12
6,twenty,no,16,13
6,twenty,no,16,13
6,twenty,no,16,12
6,twenty,no,32,19
6,twenty,no,32,17
6,twenty,no,32,21
6,twenty,no,32,23
6,twenty,no,32,19
6,twenty,no,32,21
6,twenty,no,32,20
6,twenty,no,32,21
6,twenty,no,32,21
6,twenty,no,32,21
6,twenty,no,32,20
6,twenty,no,32,19
6,twenty,no,32,20
6,twenty,no,32,17
6,twenty,no,32,22
6,twenty,no,32,20
6,twenty,no,32,17
6,twenty,no,32,18
6,twenty,no,32,17
6,twenty,no,32,20
6,twenty,no,32,18
6,twenty,no,32,16
6,twenty,no,32,19
6,twenty,no,32,15
6,twenty,no,32,17
6,twenty,no,32,20
6,twenty,no,32,22
6,twenty,no,32,21
6,twenty,no,32,22
6,twenty,no,32,21
6,twenty,no,32,20
6,twenty,no,32,18
6,twenty,no,32,20
6,twenty,no,32,22
6,twenty,no,32,21
6,twenty,no,32,19
6,twenty,no,32,18
6,twenty,no,32,18
6,twenty,no,32,23
6,twenty,no,32,18
6,twenty,no,32,16
6,twenty,no,32,18
6,twenty,no,32,22
6,twenty,no,32,17
6,twenty,no,32,23
6,twenty,no,32,19
6,twenty,no,32,17
6,twenty,no,32,20
6,twenty,no,32,15
6,twenty,no,32,19
6,twenty,no,32,18
6,twenty,no,32,23
6,twenty,no,32,20
6,twenty,no,32,17
6,twenty,no,32,17
6,twenty,no,32,20
6,twenty,no,32,23
6,twenty,no,32,16
6,twenty,no,32,23
6,twenty,no,32,19
6,twenty,no,32,18
6,twenty,no,32,21
6,twenty,no,32,22
6,twenty,no,32,19
6,twenty,no,32,19
6,twenty,no,32,21
6,twenty,no,32,19
6,twenty,no,32,20
6,twenty,no,32,23
6,twenty,no,32,20
6,twenty,no,32,21
6,twenty,no,32,18
6,twenty,no,32,21
6,twenty,no,32,19
6,twenty,no,32,18
6,twenty,no,32,18
6,twenty,no,32,17
6,twenty,no,32,24
6,twenty,no,32,22
6,twenty,no,32,21
6,twenty,no,32,20
6,twenty,no,32,23
6,twenty,no,32,19
6,twenty,no,32,19
6,twenty,no,32,20
6,twenty,no,32,20
6,twenty,no,32,18
6,twenty,no,32,21
6,twenty,no,32,21
6,twenty,no,32,19
6,twenty,no,32,21
6,twenty,no,32,21
6,twenty,no,32,15
6,twenty,no,32,21
6,twenty,no,32,22
6,twenty,no,32,18
6,twenty,no,32,21
6,twenty,no,32,21
6,twenty,no,32,17
6,twenty,no,32,21
6,twenty,no,64,31
6,twenty,no,64,26
6,twenty,no,64,24
6,twenty,no,64,29
6,twenty,no,64,27
6,twenty,no,64,30
6,twenty,no,64,30
6,twenty,no,64,34
6,twenty,no,64,28
6,twenty,no,64,29
6,twenty,no,64,28
6,twenty,no,64,30
6,twenty,no,64,29
6,twenty,no,64,32
6,twenty,no,64,32
6,twenty,no,64,30
6,twenty,no,64,26
6,twenty,no,64,29
6,twenty,no,64,28
6,twenty,no,64,30
6,twenty,no,64,33
6,twenty,no,64,31
6,twenty,no,64,28
6,twenty,no,64,28
6,twenty,no,64,31
6,twenty,no,64,27
6,twenty,no,64,30
6,twenty,no,64,29
6,twenty,no,64,31
6,twenty,no,64,32
6,twenty,no,64,30
6,twenty,no,64,29
6,twenty,no,64,28
6,twenty,no,64,29
6,twenty,no,64,30
6,twenty,no,64,31
6,twenty,no,64,32
6,twenty,no,64,27
6,twenty,no,64,31
6,twenty,no,64,30
6,twenty,no,64,29
6,twenty,no,64,29
6,twenty,no,64,27
6,twenty,no,64,28
6,twenty,no,64,34
6,twenty,no,64,29
6,twenty,no,64,27
6,twenty,no,64,27
6,twenty,no,64,25
6,twenty,no,64,30
6,twenty,no,64,32
6,twenty,no,64,29
6,twenty,no,64,32
6,twenty,no,64,28
6,twenty,no,64,25
6,twenty,no,64,28
6,twenty,no,64,33
6,twenty,no,64,32
6,twenty,no,64,33
6,twenty,no,64,28
6,twenty,no,64,29
6,twenty,no,64,25
6,twenty,no,64,29
6,twenty,no,64,29
6,twenty,no,64,27
6,twenty,no,64,31
6,twenty,no,64,32
6,twenty,no,64,28
6,twenty,no,64,31
6,twenty,no,64,34
6,twenty,no,64,30
6,twenty,no,64,30
6,twenty,no,64,30
6,twenty,no,64,33
6,twenty,no,64,30
6,twenty,no,64,32
6,twenty,no,64,27
6,twenty,no,64,27
6,twenty,no,64,29
6,twenty,no,64,34
6,twenty,no,64,28
6,twenty,no,64,29
6,twenty,no,64,26
6,twenty,no,64,38
6,twenty,no,64,24
6,twenty,no,64,29
6,twenty,no,64,27
6,twenty,no,64,30
6,twenty,no,64,30
6,twenty,no,64,29
6,twenty,no,64,28
6,twenty,no,64,27
6,twenty,no,64,24
6,twenty,no,64,29
6,twenty,no,64,35
6,twenty,no,64,30
6,twenty,no,64,29
6,twenty,no,64,28
6,twenty,no,64,33
6,twenty,no,64,31
6,twenty,no,128,46
6,twenty,no,128,42
6,twenty,no,128,37
6,twenty,no,128,44
6,twenty,no,128,43
6,twenty,no,128,41
6,twenty,no,128,51
6,twenty,no,128,39
6,twenty,no,128,48
6,twenty,no,128,41
6,twenty,no,128,36
6,twenty,no,128,47
6,twenty,no,128,41
6,twenty,no,128,41
6,twenty,no,128,40
6,twenty,no,128,37
6,twenty,no,128,35
6,twenty,no,128,42
6,twenty,no,128,46
6,twenty,no,128,43
6,twenty,no,128,42
6,twenty,no,128,43
6,twenty,no,128,38
6,twenty,no,128,44
6,twenty,no,128,37
6,twenty,no,128,36
6,twenty,no,128,37
6,twenty,no,128,40
6,twenty,no,128,42
6,twenty,no,128,39
6,twenty,no,128,43
6,twenty,no,128,40
6,twenty,no,128,44
6,twenty,no,128,48
6,twenty,no,128,39
6,twenty,no,128,43
6,twenty,no,128,41
6,twenty,no,128,39
6,twenty,no,128,42
6,twenty,no,128,42
6,twenty,no,128,37
6,twenty,no,128,41
6,twenty,no,128,35
6,twenty,no,128,41
6,twenty,no,128,43
6,twenty,no,128,40
6,twenty,no,128,39
6,twenty,no,128,43
6,twenty,no,128,36
6,twenty,no,128,38
6,twenty,no,128,31
6,twenty,no,128,43
6,twenty,no,128,42
6,twenty,no,128,36
6,twenty,no,128,38
6,twenty,no,128,38
6,twenty,no,128,41
6,twenty,no,128,43
6,twenty,no,128,41
6,twenty,no,128,39
6,twenty,no,128,40
6,twenty,no,128,41
6,twenty,no,128,37
6,twenty,no,128,41
6,twenty,no,128,41
6,twenty,no,128,43
6,twenty,no,128,40
6,twenty,no,128,37
6,twenty,no,128,39
6,twenty,no,128,38
6,twenty,no,128,40
6,twenty,no,128,40
6,twenty,no,128,37
6,twenty,no,128,37
6,twenty,no,128,39
6,twenty,no,128,44
6,twenty,no,128,37
6,twenty,no,128,43
6,twenty,no,128,46
6,twenty,no,128,41
6,twenty,no,128,42
6,twenty,no,128,42
6,twenty,no,128,36
6,twenty,no,128,41
6,twenty,no,128,40
6,twenty,no,128,42
6,twenty,no,128,44
6,twenty,no,128,44
6,twenty,no,128,35
6,twenty,no,128,43
6,twenty,no,128,46
6,twenty,no,128,42
6,twenty,no,128,48
6,twenty,no,128,37
6,twenty,no,128,42
6,twenty,no,128,41
6,twenty,no,128,44
6,twenty,no,128,35
6,twenty,no,128,36
6,twenty,no,128,38
