Pop,Theta,Growth,samplingSize,n.haplotypes,hap.diversity,Max.Gamma.value
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,1,0.9565626,1
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,3,0.9565626,3
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,4,4,0.9565626,4
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,5,0.9565626,5
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,5,0.9565626,5
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,6,0.9565626,6
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,4,0.9565626,4
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,5,0.9565626,5
6,twenty,no,8,8,0.9565626,8
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,7,0.9565626,7
6,twenty,no,8,8,0.9565626,8
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,10,0.9565626,10
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,9,0.9565626,9
6,twenty,no,16,8,0.9565626,8
6,twenty,no,16,15,0.9565626,15
6,twenty,no,16,14,0.9565626,14
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,14,0.9565626,14
6,twenty,no,16,14,0.9565626,14
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,15,0.9565626,15
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,14,0.9565626,14
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,10,0.9565626,10
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,14,0.9565626,14
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,10,0.9565626,10
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,14,0.9565626,14
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,9,0.9565626,9
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,10,0.9565626,10
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,14,0.9565626,14
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,9,0.9565626,9
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,10,0.9565626,10
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,9,0.9565626,9
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,14,0.9565626,14
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,10,0.9565626,10
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,10,0.9565626,10
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,14,0.9565626,14
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,10,0.9565626,10
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,14,0.9565626,14
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,10,0.9565626,10
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,11,0.9565626,11
6,twenty,no,16,10,0.9565626,10
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,12,0.9565626,12
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,13,0.9565626,13
6,twenty,no,16,12,0.9565626,12
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,17,0.9565626,18
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,23,0.9565626,24
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,17,0.9565626,18
6,twenty,no,32,22,0.9565626,23
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,17,0.9565626,18
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,17,0.9565626,18
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,16,0.9565626,17
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,15,0.9565626,15
6,twenty,no,32,17,0.9565626,18
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,22,0.9565626,23
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,22,0.9565626,23
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,22,0.9565626,23
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,23,0.9565626,24
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,16,0.9565626,17
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,22,0.9565626,23
6,twenty,no,32,17,0.9565626,18
6,twenty,no,32,23,0.9565626,24
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,17,0.9565626,18
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,15,0.9565626,15
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,23,0.9565626,24
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,17,0.9565626,18
6,twenty,no,32,17,0.9565626,18
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,23,0.9565626,24
6,twenty,no,32,16,0.9565626,17
6,twenty,no,32,23,0.9565626,24
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,22,0.9565626,23
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,23,0.9565626,24
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,17,0.9565626,18
6,twenty,no,32,24,0.9565626,25
6,twenty,no,32,22,0.9565626,23
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,23,0.9565626,24
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,20,0.9565626,21
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,19,0.9565626,20
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,15,0.9565626,15
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,22,0.9565626,23
6,twenty,no,32,18,0.9565626,19
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,21,0.9565626,22
6,twenty,no,32,17,0.9565626,18
6,twenty,no,32,21,0.9565626,22
6,twenty,no,64,31,0.9565626,32
6,twenty,no,64,26,0.9565626,27
6,twenty,no,64,24,0.9565626,25
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,27,0.9565626,28
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,34,0.9565626,35
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,32,0.9565626,33
6,twenty,no,64,32,0.9565626,33
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,26,0.9565626,27
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,33,0.9565626,34
6,twenty,no,64,31,0.9565626,32
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,31,0.9565626,32
6,twenty,no,64,27,0.9565626,28
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,31,0.9565626,32
6,twenty,no,64,32,0.9565626,33
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,31,0.9565626,32
6,twenty,no,64,32,0.9565626,33
6,twenty,no,64,27,0.9565626,28
6,twenty,no,64,31,0.9565626,32
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,27,0.9565626,28
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,34,0.9565626,35
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,27,0.9565626,28
6,twenty,no,64,27,0.9565626,28
6,twenty,no,64,25,0.9565626,26
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,32,0.9565626,33
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,32,0.9565626,33
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,25,0.9565626,26
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,33,0.9565626,34
6,twenty,no,64,32,0.9565626,33
6,twenty,no,64,33,0.9565626,34
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,25,0.9565626,26
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,27,0.9565626,28
6,twenty,no,64,31,0.9565626,32
6,twenty,no,64,32,0.9565626,33
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,31,0.9565626,32
6,twenty,no,64,34,0.9565626,35
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,33,0.9565626,34
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,32,0.9565626,33
6,twenty,no,64,27,0.9565626,28
6,twenty,no,64,27,0.9565626,28
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,34,0.9565626,35
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,26,0.9565626,27
6,twenty,no,64,38,0.9565626,39
6,twenty,no,64,24,0.9565626,25
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,27,0.9565626,28
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,27,0.9565626,28
6,twenty,no,64,24,0.9565626,25
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,35,0.9565626,36
6,twenty,no,64,30,0.9565626,31
6,twenty,no,64,29,0.9565626,30
6,twenty,no,64,28,0.9565626,29
6,twenty,no,64,33,0.9565626,34
6,twenty,no,64,31,0.9565626,32
6,twenty,no,128,46,0.9565626,48
6,twenty,no,128,42,0.9565626,43
6,twenty,no,128,37,0.9565626,38
6,twenty,no,128,44,0.9565626,46
6,twenty,no,128,43,0.9565626,45
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,51,0.9565626,53
6,twenty,no,128,39,0.9565626,40
6,twenty,no,128,48,0.9565626,50
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,36,0.9565626,37
6,twenty,no,128,47,0.9565626,49
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,40,0.9565626,41
6,twenty,no,128,37,0.9565626,38
6,twenty,no,128,35,0.9565626,36
6,twenty,no,128,42,0.9565626,43
6,twenty,no,128,46,0.9565626,48
6,twenty,no,128,43,0.9565626,45
6,twenty,no,128,42,0.9565626,43
6,twenty,no,128,43,0.9565626,45
6,twenty,no,128,38,0.9565626,39
6,twenty,no,128,44,0.9565626,46
6,twenty,no,128,37,0.9565626,38
6,twenty,no,128,36,0.9565626,37
6,twenty,no,128,37,0.9565626,38
6,twenty,no,128,40,0.9565626,41
6,twenty,no,128,42,0.9565626,43
6,twenty,no,128,39,0.9565626,40
6,twenty,no,128,43,0.9565626,45
6,twenty,no,128,40,0.9565626,41
6,twenty,no,128,44,0.9565626,46
6,twenty,no,128,48,0.9565626,50
6,twenty,no,128,39,0.9565626,40
6,twenty,no,128,43,0.9565626,45
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,39,0.9565626,40
6,twenty,no,128,42,0.9565626,43
6,twenty,no,128,42,0.9565626,43
6,twenty,no,128,37,0.9565626,38
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,35,0.9565626,36
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,43,0.9565626,45
6,twenty,no,128,40,0.9565626,41
6,twenty,no,128,39,0.9565626,40
6,twenty,no,128,43,0.9565626,45
6,twenty,no,128,36,0.9565626,37
6,twenty,no,128,38,0.9565626,39
6,twenty,no,128,31,0.9565626,32
6,twenty,no,128,43,0.9565626,45
6,twenty,no,128,42,0.9565626,43
6,twenty,no,128,36,0.9565626,37
6,twenty,no,128,38,0.9565626,39
6,twenty,no,128,38,0.9565626,39
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,43,0.9565626,45
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,39,0.9565626,40
6,twenty,no,128,40,0.9565626,41
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,37,0.9565626,38
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,43,0.9565626,45
6,twenty,no,128,40,0.9565626,41
6,twenty,no,128,37,0.9565626,38
6,twenty,no,128,39,0.9565626,40
6,twenty,no,128,38,0.9565626,39
6,twenty,no,128,40,0.9565626,41
6,twenty,no,128,40,0.9565626,41
6,twenty,no,128,37,0.9565626,38
6,twenty,no,128,37,0.9565626,38
6,twenty,no,128,39,0.9565626,40
6,twenty,no,128,44,0.9565626,46
6,twenty,no,128,37,0.9565626,38
6,twenty,no,128,43,0.9565626,45
6,twenty,no,128,46,0.9565626,48
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,42,0.9565626,43
6,twenty,no,128,42,0.9565626,43
6,twenty,no,128,36,0.9565626,37
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,40,0.9565626,41
6,twenty,no,128,42,0.9565626,43
6,twenty,no,128,44,0.9565626,46
6,twenty,no,128,44,0.9565626,46
6,twenty,no,128,35,0.9565626,36
6,twenty,no,128,43,0.9565626,45
6,twenty,no,128,46,0.9565626,48
6,twenty,no,128,42,0.9565626,43
6,twenty,no,128,48,0.9565626,50
6,twenty,no,128,37,0.9565626,38
6,twenty,no,128,42,0.9565626,43
6,twenty,no,128,41,0.9565626,42
6,twenty,no,128,44,0.9565626,46
6,twenty,no,128,35,0.9565626,36
6,twenty,no,128,36,0.9565626,37
6,twenty,no,128,38,0.9565626,39
