"","Pop","Theta","Growth","samplingSize","n.seg.sites"
"3465",5,"twenty","yes","128",25
"3466",5,"twenty","yes","128",19
"3467",5,"twenty","yes","128",21
"3468",5,"twenty","yes","128",23
"3469",5,"twenty","yes","128",22
"3470",5,"twenty","yes","128",22
"3471",5,"twenty","yes","128",18
"3472",5,"twenty","yes","128",16
"3473",5,"twenty","yes","128",20
"3474",5,"twenty","yes","128",18
"3475",5,"twenty","yes","128",17
"3476",5,"twenty","yes","128",18
"3477",5,"twenty","yes","128",19
"3478",5,"twenty","yes","128",22
"3479",5,"twenty","yes","128",20
"3480",5,"twenty","yes","128",21
"3481",5,"twenty","yes","128",15
"3482",5,"twenty","yes","128",15
"3483",5,"twenty","yes","128",20
"3484",5,"twenty","yes","128",16
"3485",5,"twenty","yes","128",24
"3486",5,"twenty","yes","128",23
"3487",5,"twenty","yes","128",17
"3488",5,"twenty","yes","128",15
"3489",5,"twenty","yes","128",19
"3490",5,"twenty","yes","128",20
"3491",5,"twenty","yes","128",20
"3492",5,"twenty","yes","128",19
"3493",5,"twenty","yes","128",21
"3494",5,"twenty","yes","128",22
"3495",5,"twenty","yes","128",21
"3496",5,"twenty","yes","128",18
"3497",5,"twenty","yes","128",18
"3498",5,"twenty","yes","128",15
"3499",5,"twenty","yes","128",20
"3500",5,"twenty","yes","128",17
"3501",5,"twenty","yes","128",18
"3502",6,"twenty","no","2",11
"3503",6,"twenty","no","2",5
"3504",6,"twenty","no","2",62
"3505",6,"twenty","no","2",11
"3506",6,"twenty","no","2",58
"3507",6,"twenty","no","2",5
"3508",6,"twenty","no","2",66
"3509",6,"twenty","no","2",5
"3510",6,"twenty","no","2",17
"3511",6,"twenty","no","2",16
"3512",6,"twenty","no","2",0
"3513",6,"twenty","no","2",60
"3514",6,"twenty","no","2",18
"3515",6,"twenty","no","2",14
"3516",6,"twenty","no","2",22
"3517",6,"twenty","no","2",57
"3518",6,"twenty","no","2",3
"3519",6,"twenty","no","2",11
"3520",6,"twenty","no","2",14
"3521",6,"twenty","no","2",62
"3522",6,"twenty","no","2",59
"3523",6,"twenty","no","2",61
"3524",6,"twenty","no","2",65
"3525",6,"twenty","no","2",61
"3526",6,"twenty","no","2",61
"3527",6,"twenty","no","2",2
"3528",6,"twenty","no","2",14
"3529",6,"twenty","no","2",3
"3530",6,"twenty","no","2",58
"3531",6,"twenty","no","2",61
"3532",6,"twenty","no","2",14
"3533",6,"twenty","no","2",67
"3534",6,"twenty","no","2",61
"3535",6,"twenty","no","2",14
"3536",6,"twenty","no","2",61
"3537",6,"twenty","no","2",4
"3538",6,"twenty","no","2",60
"3539",6,"twenty","no","2",66
"3540",6,"twenty","no","2",60
"3541",6,"twenty","no","2",3
"3542",6,"twenty","no","2",1
"3543",6,"twenty","no","2",61
"3544",6,"twenty","no","2",5
"3545",6,"twenty","no","2",61
"3546",6,"twenty","no","2",61
"3547",6,"twenty","no","2",3
"3548",6,"twenty","no","2",61
"3549",6,"twenty","no","2",62
"3550",6,"twenty","no","2",61
"3551",6,"twenty","no","2",11
"3552",6,"twenty","no","2",60
"3553",6,"twenty","no","2",4
"3554",6,"twenty","no","2",60
"3555",6,"twenty","no","2",20
"3556",6,"twenty","no","2",14
"3557",6,"twenty","no","2",61
"3558",6,"twenty","no","2",10
"3559",6,"twenty","no","2",4
"3560",6,"twenty","no","2",14
"3561",6,"twenty","no","2",17
"3562",6,"twenty","no","2",0
"3563",6,"twenty","no","2",11
"3564",6,"twenty","no","2",10
"3565",6,"twenty","no","2",63
"3566",6,"twenty","no","2",3
"3567",6,"twenty","no","2",13
"3568",6,"twenty","no","2",61
"3569",6,"twenty","no","2",18
"3570",6,"twenty","no","2",1
"3571",6,"twenty","no","2",59
"3572",6,"twenty","no","2",60
"3573",6,"twenty","no","2",61
"3574",6,"twenty","no","2",61
"3575",6,"twenty","no","2",59
"3576",6,"twenty","no","2",4
"3577",6,"twenty","no","2",18
"3578",6,"twenty","no","2",12
"3579",6,"twenty","no","2",3
"3580",6,"twenty","no","2",10
"3581",6,"twenty","no","2",60
"3582",6,"twenty","no","2",63
"3583",6,"twenty","no","2",62
"3584",6,"twenty","no","2",13
"3585",6,"twenty","no","2",2
"3586",6,"twenty","no","2",61
"3587",6,"twenty","no","2",11
"3588",6,"twenty","no","2",60
"3589",6,"twenty","no","2",59
"3590",6,"twenty","no","2",3
"3591",6,"twenty","no","2",0
"3592",6,"twenty","no","2",66
"3593",6,"twenty","no","2",59
"3594",6,"twenty","no","2",5
"3595",6,"twenty","no","2",14
"3596",6,"twenty","no","2",10
"3597",6,"twenty","no","2",15
"3598",6,"twenty","no","2",2
"3599",6,"twenty","no","2",14
"3600",6,"twenty","no","2",59
"3601",6,"twenty","no","2",60
"3602",6,"twenty","no","4",68
"3603",6,"twenty","no","4",14
"3604",6,"twenty","no","4",18
"3605",6,"twenty","no","4",17
"3606",6,"twenty","no","4",69
"3607",6,"twenty","no","4",25
"3608",6,"twenty","no","4",69
"3609",6,"twenty","no","4",73
"3610",6,"twenty","no","4",69
"3611",6,"twenty","no","4",67
"3612",6,"twenty","no","4",68
"3613",6,"twenty","no","4",69
"3614",6,"twenty","no","4",23
"3615",6,"twenty","no","4",20
"3616",6,"twenty","no","4",73
"3617",6,"twenty","no","4",64
"3618",6,"twenty","no","4",15
"3619",6,"twenty","no","4",65
"3620",6,"twenty","no","4",69
"3621",6,"twenty","no","4",20
"3622",6,"twenty","no","4",73
"3623",6,"twenty","no","4",72
"3624",6,"twenty","no","4",64
"3625",6,"twenty","no","4",68
"3626",6,"twenty","no","4",68
"3627",6,"twenty","no","4",28
"3628",6,"twenty","no","4",66
"3629",6,"twenty","no","4",66
"3630",6,"twenty","no","4",65
"3631",6,"twenty","no","4",69
"3632",6,"twenty","no","4",74
"3633",6,"twenty","no","4",77
"3634",6,"twenty","no","4",78
"3635",6,"twenty","no","4",17
"3636",6,"twenty","no","4",5
"3637",6,"twenty","no","4",63
"3638",6,"twenty","no","4",71
"3639",6,"twenty","no","4",68
"3640",6,"twenty","no","4",64
"3641",6,"twenty","no","4",69
"3642",6,"twenty","no","4",72
"3643",6,"twenty","no","4",79
"3644",6,"twenty","no","4",67
"3645",6,"twenty","no","4",66
"3646",6,"twenty","no","4",75
"3647",6,"twenty","no","4",20
"3648",6,"twenty","no","4",67
"3649",6,"twenty","no","4",77
"3650",6,"twenty","no","4",22
"3651",6,"twenty","no","4",63
"3652",6,"twenty","no","4",74
"3653",6,"twenty","no","4",69
"3654",6,"twenty","no","4",25
"3655",6,"twenty","no","4",65
"3656",6,"twenty","no","4",14
"3657",6,"twenty","no","4",68
"3658",6,"twenty","no","4",15
"3659",6,"twenty","no","4",17
"3660",6,"twenty","no","4",17
"3661",6,"twenty","no","4",68
"3662",6,"twenty","no","4",63
"3663",6,"twenty","no","4",69
"3664",6,"twenty","no","4",24
"3665",6,"twenty","no","4",13
"3666",6,"twenty","no","4",15
"3667",6,"twenty","no","4",61
"3668",6,"twenty","no","4",16
"3669",6,"twenty","no","4",69
"3670",6,"twenty","no","4",66
"3671",6,"twenty","no","4",31
"3672",6,"twenty","no","4",65
"3673",6,"twenty","no","4",69
"3674",6,"twenty","no","4",63
"3675",6,"twenty","no","4",5
"3676",6,"twenty","no","4",69
"3677",6,"twenty","no","4",74
"3678",6,"twenty","no","4",66
"3679",6,"twenty","no","4",70
"3680",6,"twenty","no","4",78
"3681",6,"twenty","no","4",15
"3682",6,"twenty","no","4",73
"3683",6,"twenty","no","4",65
"3684",6,"twenty","no","4",66
"3685",6,"twenty","no","4",63
"3686",6,"twenty","no","4",63
"3687",6,"twenty","no","4",70
"3688",6,"twenty","no","4",66
"3689",6,"twenty","no","4",70
"3690",6,"twenty","no","4",60
"3691",6,"twenty","no","4",61
"3692",6,"twenty","no","4",7
"3693",6,"twenty","no","4",65
"3694",6,"twenty","no","4",75
"3695",6,"twenty","no","4",68
"3696",6,"twenty","no","4",21
"3697",6,"twenty","no","4",80
"3698",6,"twenty","no","4",70
"3699",6,"twenty","no","4",66
"3700",6,"twenty","no","4",19
"3701",6,"twenty","no","4",72
"3702",6,"twenty","no","8",70
"3703",6,"twenty","no","8",81
"3704",6,"twenty","no","8",83
"3705",6,"twenty","no","8",86
"3706",6,"twenty","no","8",77
"3707",6,"twenty","no","8",88
"3708",6,"twenty","no","8",73
"3709",6,"twenty","no","8",75
"3710",6,"twenty","no","8",74
"3711",6,"twenty","no","8",73
"3712",6,"twenty","no","8",35
"3713",6,"twenty","no","8",73
"3714",6,"twenty","no","8",73
"3715",6,"twenty","no","8",71
"3716",6,"twenty","no","8",66
"3717",6,"twenty","no","8",80
"3718",6,"twenty","no","8",71
"3719",6,"twenty","no","8",73
"3720",6,"twenty","no","8",82
"3721",6,"twenty","no","8",70
"3722",6,"twenty","no","8",77
"3723",6,"twenty","no","8",73
"3724",6,"twenty","no","8",82
"3725",6,"twenty","no","8",82
"3726",6,"twenty","no","8",85
"3727",6,"twenty","no","8",75
"3728",6,"twenty","no","8",75
"3729",6,"twenty","no","8",79
"3730",6,"twenty","no","8",73
"3731",6,"twenty","no","8",72
"3732",6,"twenty","no","8",81
"3733",6,"twenty","no","8",80
"3734",6,"twenty","no","8",79
"3735",6,"twenty","no","8",71
"3736",6,"twenty","no","8",68
"3737",6,"twenty","no","8",82
"3738",6,"twenty","no","8",79
"3739",6,"twenty","no","8",26
"3740",6,"twenty","no","8",78
"3741",6,"twenty","no","8",70
"3742",6,"twenty","no","8",87
"3743",6,"twenty","no","8",82
"3744",6,"twenty","no","8",20
"3745",6,"twenty","no","8",81
"3746",6,"twenty","no","8",86
"3747",6,"twenty","no","8",71
"3748",6,"twenty","no","8",90
"3749",6,"twenty","no","8",74
"3750",6,"twenty","no","8",75
"3751",6,"twenty","no","8",82
"3752",6,"twenty","no","8",77
"3753",6,"twenty","no","8",77
"3754",6,"twenty","no","8",70
"3755",6,"twenty","no","8",79
"3756",6,"twenty","no","8",76
"3757",6,"twenty","no","8",81
"3758",6,"twenty","no","8",77
"3759",6,"twenty","no","8",82
"3760",6,"twenty","no","8",78
"3761",6,"twenty","no","8",70
"3762",6,"twenty","no","8",69
"3763",6,"twenty","no","8",76
"3764",6,"twenty","no","8",89
"3765",6,"twenty","no","8",81
"3766",6,"twenty","no","8",88
"3767",6,"twenty","no","8",82
"3768",6,"twenty","no","8",76
"3769",6,"twenty","no","8",76
"3770",6,"twenty","no","8",76
"3771",6,"twenty","no","8",91
"3772",6,"twenty","no","8",78
"3773",6,"twenty","no","8",79
"3774",6,"twenty","no","8",75
"3775",6,"twenty","no","8",77
"3776",6,"twenty","no","8",26
"3777",6,"twenty","no","8",89
"3778",6,"twenty","no","8",74
"3779",6,"twenty","no","8",82
"3780",6,"twenty","no","8",74
"3781",6,"twenty","no","8",78
"3782",6,"twenty","no","8",74
"3783",6,"twenty","no","8",85
"3784",6,"twenty","no","8",70
"3785",6,"twenty","no","8",85
"3786",6,"twenty","no","8",80
"3787",6,"twenty","no","8",82
"3788",6,"twenty","no","8",68
"3789",6,"twenty","no","8",79
"3790",6,"twenty","no","8",79
"3791",6,"twenty","no","8",76
"3792",6,"twenty","no","8",20
"3793",6,"twenty","no","8",69
"3794",6,"twenty","no","8",62
"3795",6,"twenty","no","8",81
"3796",6,"twenty","no","8",76
"3797",6,"twenty","no","8",75
"3798",6,"twenty","no","8",90
"3799",6,"twenty","no","8",75
"3800",6,"twenty","no","8",70
"3801",6,"twenty","no","8",20
"3802",6,"twenty","no","16",85
"3803",6,"twenty","no","16",82
"3804",6,"twenty","no","16",88
"3805",6,"twenty","no","16",85
"3806",6,"twenty","no","16",90
"3807",6,"twenty","no","16",86
"3808",6,"twenty","no","16",86
"3809",6,"twenty","no","16",83
"3810",6,"twenty","no","16",95
"3811",6,"twenty","no","16",79
"3812",6,"twenty","no","16",78
"3813",6,"twenty","no","16",95
"3814",6,"twenty","no","16",93
"3815",6,"twenty","no","16",75
"3816",6,"twenty","no","16",82
"3817",6,"twenty","no","16",88
"3818",6,"twenty","no","16",93
"3819",6,"twenty","no","16",86
"3820",6,"twenty","no","16",93
"3821",6,"twenty","no","16",91
"3822",6,"twenty","no","16",84
"3823",6,"twenty","no","16",85
"3824",6,"twenty","no","16",90
"3825",6,"twenty","no","16",98
"3826",6,"twenty","no","16",94
"3827",6,"twenty","no","16",87
"3828",6,"twenty","no","16",89
"3829",6,"twenty","no","16",78
"3830",6,"twenty","no","16",83
"3831",6,"twenty","no","16",84
"3832",6,"twenty","no","16",87
"3833",6,"twenty","no","16",90
"3834",6,"twenty","no","16",95
"3835",6,"twenty","no","16",97
"3836",6,"twenty","no","16",94
"3837",6,"twenty","no","16",93
"3838",6,"twenty","no","16",78
"3839",6,"twenty","no","16",89
"3840",6,"twenty","no","16",89
"3841",6,"twenty","no","16",85
"3842",6,"twenty","no","16",77
"3843",6,"twenty","no","16",90
"3844",6,"twenty","no","16",77
"3845",6,"twenty","no","16",87
"3846",6,"twenty","no","16",92
"3847",6,"twenty","no","16",97
"3848",6,"twenty","no","16",82
"3849",6,"twenty","no","16",95
"3850",6,"twenty","no","16",86
"3851",6,"twenty","no","16",83
"3852",6,"twenty","no","16",98
"3853",6,"twenty","no","16",86
"3854",6,"twenty","no","16",90
"3855",6,"twenty","no","16",88
"3856",6,"twenty","no","16",87
"3857",6,"twenty","no","16",91
"3858",6,"twenty","no","16",82
"3859",6,"twenty","no","16",90
"3860",6,"twenty","no","16",89
"3861",6,"twenty","no","16",85
"3862",6,"twenty","no","16",86
"3863",6,"twenty","no","16",88
"3864",6,"twenty","no","16",94
"3865",6,"twenty","no","16",84
"3866",6,"twenty","no","16",75
"3867",6,"twenty","no","16",89
"3868",6,"twenty","no","16",88
"3869",6,"twenty","no","16",96
"3870",6,"twenty","no","16",85
"3871",6,"twenty","no","16",89
"3872",6,"twenty","no","16",79
"3873",6,"twenty","no","16",85
"3874",6,"twenty","no","16",91
"3875",6,"twenty","no","16",73
"3876",6,"twenty","no","16",86
"3877",6,"twenty","no","16",94
"3878",6,"twenty","no","16",78
"3879",6,"twenty","no","16",77
"3880",6,"twenty","no","16",92
"3881",6,"twenty","no","16",94
"3882",6,"twenty","no","16",93
"3883",6,"twenty","no","16",92
"3884",6,"twenty","no","16",87
"3885",6,"twenty","no","16",84
"3886",6,"twenty","no","16",98
"3887",6,"twenty","no","16",96
"3888",6,"twenty","no","16",95
"3889",6,"twenty","no","16",96
"3890",6,"twenty","no","16",93
"3891",6,"twenty","no","16",77
"3892",6,"twenty","no","16",78
"3893",6,"twenty","no","16",86
"3894",6,"twenty","no","16",79
"3895",6,"twenty","no","16",87
"3896",6,"twenty","no","16",81
"3897",6,"twenty","no","16",97
"3898",6,"twenty","no","16",95
"3899",6,"twenty","no","16",93
"3900",6,"twenty","no","16",96
"3901",6,"twenty","no","16",76
"3902",6,"twenty","no","32",103
"3903",6,"twenty","no","32",93
"3904",6,"twenty","no","32",98
"3905",6,"twenty","no","32",108
"3906",6,"twenty","no","32",96
"3907",6,"twenty","no","32",97
"3908",6,"twenty","no","32",90
"3909",6,"twenty","no","32",104
"3910",6,"twenty","no","32",105
"3911",6,"twenty","no","32",107
"3912",6,"twenty","no","32",98
"3913",6,"twenty","no","32",104
"3914",6,"twenty","no","32",101
"3915",6,"twenty","no","32",92
"3916",6,"twenty","no","32",105
"3917",6,"twenty","no","32",90
"3918",6,"twenty","no","32",91
"3919",6,"twenty","no","32",99
"3920",6,"twenty","no","32",97
"3921",6,"twenty","no","32",102
"3922",6,"twenty","no","32",95
"3923",6,"twenty","no","32",91
"3924",6,"twenty","no","32",103
"3925",6,"twenty","no","32",97
"3926",6,"twenty","no","32",90
"3927",6,"twenty","no","32",106
"3928",6,"twenty","no","32",104
"3929",6,"twenty","no","32",101
"3930",6,"twenty","no","32",97
"3931",6,"twenty","no","32",100
"3932",6,"twenty","no","32",99
"3933",6,"twenty","no","32",91
"3934",6,"twenty","no","32",103
"3935",6,"twenty","no","32",99
"3936",6,"twenty","no","32",106
"3937",6,"twenty","no","32",96
"3938",6,"twenty","no","32",95
"3939",6,"twenty","no","32",100
"3940",6,"twenty","no","32",103
"3941",6,"twenty","no","32",92
"3942",6,"twenty","no","32",92
"3943",6,"twenty","no","32",104
"3944",6,"twenty","no","32",104
"3945",6,"twenty","no","32",99
"3946",6,"twenty","no","32",108
"3947",6,"twenty","no","32",103
"3948",6,"twenty","no","32",100
"3949",6,"twenty","no","32",104
"3950",6,"twenty","no","32",82
"3951",6,"twenty","no","32",102
"3952",6,"twenty","no","32",96
"3953",6,"twenty","no","32",103
"3954",6,"twenty","no","32",102
"3955",6,"twenty","no","32",100
"3956",6,"twenty","no","32",94
"3957",6,"twenty","no","32",101
"3958",6,"twenty","no","32",106
"3959",6,"twenty","no","32",99
"3960",6,"twenty","no","32",108
"3961",6,"twenty","no","32",101
"3962",6,"twenty","no","32",101
"3963",6,"twenty","no","32",106
"3964",6,"twenty","no","32",105
"3965",6,"twenty","no","32",95
"3966",6,"twenty","no","32",101
"3967",6,"twenty","no","32",100
"3968",6,"twenty","no","32",98
"3969",6,"twenty","no","32",106
"3970",6,"twenty","no","32",106
"3971",6,"twenty","no","32",95
"3972",6,"twenty","no","32",98
"3973",6,"twenty","no","32",103
"3974",6,"twenty","no","32",95
"3975",6,"twenty","no","32",90
"3976",6,"twenty","no","32",100
"3977",6,"twenty","no","32",104
"3978",6,"twenty","no","32",90
"3979",6,"twenty","no","32",109
"3980",6,"twenty","no","32",107
"3981",6,"twenty","no","32",106
"3982",6,"twenty","no","32",107
"3983",6,"twenty","no","32",104
"3984",6,"twenty","no","32",94
"3985",6,"twenty","no","32",101
"3986",6,"twenty","no","32",96
"3987",6,"twenty","no","32",107
"3988",6,"twenty","no","32",103
"3989",6,"twenty","no","32",105
"3990",6,"twenty","no","32",103
"3991",6,"twenty","no","32",101
"3992",6,"twenty","no","32",103
"3993",6,"twenty","no","32",98
"3994",6,"twenty","no","32",94
"3995",6,"twenty","no","32",104
"3996",6,"twenty","no","32",109
"3997",6,"twenty","no","32",92
"3998",6,"twenty","no","32",104
"3999",6,"twenty","no","32",102
"4000",6,"twenty","no","32",103
"4001",6,"twenty","no","32",95
"4002",6,"twenty","no","64",117
"4003",6,"twenty","no","64",108
"4004",6,"twenty","no","64",108
"4005",6,"twenty","no","64",116
"4006",6,"twenty","no","64",106
"4007",6,"twenty","no","64",114
"4008",6,"twenty","no","64",112
"4009",6,"twenty","no","64",119
"4010",6,"twenty","no","64",111
"4011",6,"twenty","no","64",109
"4012",6,"twenty","no","64",114
"4013",6,"twenty","no","64",113
"4014",6,"twenty","no","64",114
"4015",6,"twenty","no","64",116
"4016",6,"twenty","no","64",115
"4017",6,"twenty","no","64",107
"4018",6,"twenty","no","64",109
"4019",6,"twenty","no","64",110
"4020",6,"twenty","no","64",111
"4021",6,"twenty","no","64",115
"4022",6,"twenty","no","64",117
"4023",6,"twenty","no","64",117
"4024",6,"twenty","no","64",110
"4025",6,"twenty","no","64",108
"4026",6,"twenty","no","64",116
"4027",6,"twenty","no","64",109
"4028",6,"twenty","no","64",109
"4029",6,"twenty","no","64",109
"4030",6,"twenty","no","64",118
"4031",6,"twenty","no","64",120
"4032",6,"twenty","no","64",112
"4033",6,"twenty","no","64",112
"4034",6,"twenty","no","64",112
"4035",6,"twenty","no","64",116
"4036",6,"twenty","no","64",117
"4037",6,"twenty","no","64",113
"4038",6,"twenty","no","64",116
"4039",6,"twenty","no","64",103
"4040",6,"twenty","no","64",116
"4041",6,"twenty","no","64",111
"4042",6,"twenty","no","64",114
"4043",6,"twenty","no","64",111
"4044",6,"twenty","no","64",110
"4045",6,"twenty","no","64",110
"4046",6,"twenty","no","64",117
"4047",6,"twenty","no","64",113
"4048",6,"twenty","no","64",112
"4049",6,"twenty","no","64",109
"4050",6,"twenty","no","64",108
"4051",6,"twenty","no","64",116
"4052",6,"twenty","no","64",121
"4053",6,"twenty","no","64",115
"4054",6,"twenty","no","64",116
"4055",6,"twenty","no","64",111
"4056",6,"twenty","no","64",103
"4057",6,"twenty","no","64",112
"4058",6,"twenty","no","64",117
"4059",6,"twenty","no","64",114
"4060",6,"twenty","no","64",116
"4061",6,"twenty","no","64",115
"4062",6,"twenty","no","64",110
"4063",6,"twenty","no","64",108
"4064",6,"twenty","no","64",114
"4065",6,"twenty","no","64",108
"4066",6,"twenty","no","64",115
"4067",6,"twenty","no","64",115
"4068",6,"twenty","no","64",115
"4069",6,"twenty","no","64",112
"4070",6,"twenty","no","64",117
"4071",6,"twenty","no","64",118
"4072",6,"twenty","no","64",113
"4073",6,"twenty","no","64",109
"4074",6,"twenty","no","64",114
"4075",6,"twenty","no","64",117
"4076",6,"twenty","no","64",104
"4077",6,"twenty","no","64",113
"4078",6,"twenty","no","64",110
"4079",6,"twenty","no","64",113
"4080",6,"twenty","no","64",110
"4081",6,"twenty","no","64",120
"4082",6,"twenty","no","64",111
"4083",6,"twenty","no","64",107
"4084",6,"twenty","no","64",111
"4085",6,"twenty","no","64",120
"4086",6,"twenty","no","64",100
"4087",6,"twenty","no","64",106
"4088",6,"twenty","no","64",112
"4089",6,"twenty","no","64",117
"4090",6,"twenty","no","64",114
"4091",6,"twenty","no","64",113
"4092",6,"twenty","no","64",112
"4093",6,"twenty","no","64",108
"4094",6,"twenty","no","64",107
"4095",6,"twenty","no","64",115
"4096",6,"twenty","no","64",119
"4097",6,"twenty","no","64",105
"4098",6,"twenty","no","64",112
"4099",6,"twenty","no","64",112
"4100",6,"twenty","no","64",118
"4101",6,"twenty","no","64",114
"4102",6,"twenty","no","128",131
"4103",6,"twenty","no","128",126
"4104",6,"twenty","no","128",124
"4105",6,"twenty","no","128",129
"4106",6,"twenty","no","128",129
"4107",6,"twenty","no","128",127
"4108",6,"twenty","no","128",133
"4109",6,"twenty","no","128",122
"4110",6,"twenty","no","128",131
"4111",6,"twenty","no","128",125
"4112",6,"twenty","no","128",122
"4113",6,"twenty","no","128",132
"4114",6,"twenty","no","128",128
"4115",6,"twenty","no","128",126
"4116",6,"twenty","no","128",123
"4117",6,"twenty","no","128",120
"4118",6,"twenty","no","128",119
"4119",6,"twenty","no","128",125
"4120",6,"twenty","no","128",133
"4121",6,"twenty","no","128",129
"4122",6,"twenty","no","128",129
"4123",6,"twenty","no","128",129
"4124",6,"twenty","no","128",121
"4125",6,"twenty","no","128",128
"4126",6,"twenty","no","128",123
"4127",6,"twenty","no","128",120
"4128",6,"twenty","no","128",122
"4129",6,"twenty","no","128",121
"4130",6,"twenty","no","128",125
"4131",6,"twenty","no","128",122
"4132",6,"twenty","no","128",131
"4133",6,"twenty","no","128",126
"4134",6,"twenty","no","128",130
"4135",6,"twenty","no","128",135
"4136",6,"twenty","no","128",124
"4137",6,"twenty","no","128",124
"4138",6,"twenty","no","128",126
"4139",6,"twenty","no","128",123
"4140",6,"twenty","no","128",127
"4141",6,"twenty","no","128",126
"4142",6,"twenty","no","128",121
"4143",6,"twenty","no","128",125
"4144",6,"twenty","no","128",120
"4145",6,"twenty","no","128",122
"4146",6,"twenty","no","128",126
"4147",6,"twenty","no","128",125
"4148",6,"twenty","no","128",125
"4149",6,"twenty","no","128",128
"4150",6,"twenty","no","128",120
"4151",6,"twenty","no","128",121
"4152",6,"twenty","no","128",116
"4153",6,"twenty","no","128",126
"4154",6,"twenty","no","128",126
"4155",6,"twenty","no","128",119
"4156",6,"twenty","no","128",126
"4157",6,"twenty","no","128",122
"4158",6,"twenty","no","128",126
"4159",6,"twenty","no","128",126
"4160",6,"twenty","no","128",125
"4161",6,"twenty","no","128",123
"4162",6,"twenty","no","128",125
"4163",6,"twenty","no","128",126
"4164",6,"twenty","no","128",115
"4165",6,"twenty","no","128",125
"4166",6,"twenty","no","128",124
"4167",6,"twenty","no","128",127
"4168",6,"twenty","no","128",122
"4169",6,"twenty","no","128",122
"4170",6,"twenty","no","128",122
"4171",6,"twenty","no","128",119
"4172",6,"twenty","no","128",122
"4173",6,"twenty","no","128",124
"4174",6,"twenty","no","128",122
"4175",6,"twenty","no","128",122
"4176",6,"twenty","no","128",122
"4177",6,"twenty","no","128",129
"4178",6,"twenty","no","128",120
"4179",6,"twenty","no","128",129
"4180",6,"twenty","no","128",129
"4181",6,"twenty","no","128",128
"4182",6,"twenty","no","128",131
"4183",6,"twenty","no","128",128
"4184",6,"twenty","no","128",119
"4185",6,"twenty","no","128",125
"4186",6,"twenty","no","128",122
"4187",6,"twenty","no","128",126
"4188",6,"twenty","no","128",130
"4189",6,"twenty","no","128",133
"4190",6,"twenty","no","128",119
"4191",6,"twenty","no","128",129
"4192",6,"twenty","no","128",134
"4193",6,"twenty","no","128",126
"4194",6,"twenty","no","128",134
"4195",6,"twenty","no","128",121
"4196",6,"twenty","no","128",125
"4197",6,"twenty","no","128",122
"4198",6,"twenty","no","128",129
"4199",6,"twenty","no","128",114
"4200",6,"twenty","no","128",123
"4201",6,"twenty","no","128",121
