Pop,Theta,Growth,samplingSize,n.seg.sites
1,two,no,7,0
1,two,no,7,4
1,two,no,7,0
1,two,no,7,2
1,two,no,7,3
1,two,no,7,2
1,two,no,7,3
1,two,no,7,2
1,two,no,7,3
1,two,no,7,3
1,two,no,7,4
1,two,no,7,3
1,two,no,7,0
1,two,no,7,2
1,two,no,8,4
1,two,no,8,4
1,two,no,8,3
1,two,no,8,3
1,two,no,8,5
1,two,no,8,2
1,two,no,8,6
1,two,no,8,3
1,two,no,8,2
1,two,no,8,3
1,two,no,8,2
1,two,no,8,0
1,two,no,8,4
1,two,no,8,7
1,two,no,8,2
1,two,no,8,0
1,two,no,8,2
1,two,no,8,2
1,two,no,8,5
1,two,no,8,2
1,two,no,8,1
1,two,no,8,4
1,two,no,8,2
1,two,no,8,6
1,two,no,8,5
1,two,no,8,7
1,two,no,8,2
1,two,no,8,3
1,two,no,8,3
1,two,no,8,2
1,two,no,8,2
1,two,no,8,5
1,two,no,8,6
1,two,no,8,6
1,two,no,8,4
1,two,no,8,2
1,two,no,8,4
1,two,no,8,4
1,two,no,8,4
1,two,no,8,2
1,two,no,8,2
1,two,no,8,7
1,two,no,8,3
1,two,no,8,2
1,two,no,8,0
1,two,no,8,4
1,two,no,8,4
1,two,no,8,4
1,two,no,8,3
1,two,no,8,5
1,two,no,8,4
1,two,no,8,3
1,two,no,8,6
1,two,no,8,5
1,two,no,8,2
1,two,no,8,8
1,two,no,8,4
1,two,no,8,2
1,two,no,8,2
1,two,no,8,3
1,two,no,8,1
1,two,no,8,3
1,two,no,8,2
1,two,no,8,2
1,two,no,8,3
1,two,no,8,5
1,two,no,8,6
1,two,no,8,1
1,two,no,8,4
1,two,no,8,2
1,two,no,8,5
1,two,no,8,5
1,two,no,8,2
1,two,no,8,4
1,two,no,8,4
1,two,no,8,4
1,two,no,8,7
1,two,no,8,2
1,two,no,8,3
1,two,no,8,2
1,two,no,8,3
1,two,no,8,2
1,two,no,8,4
1,two,no,8,0
1,two,no,8,6
1,two,no,8,2
1,two,no,8,5
1,two,no,8,7
1,two,no,8,3
1,two,no,8,4
1,two,no,8,2
1,two,no,8,1
1,two,no,8,2
1,two,no,8,3
1,two,no,8,4
1,two,no,8,6
1,two,no,8,7
1,two,no,8,3
1,two,no,8,2
1,two,no,8,4
1,two,no,9,3
1,two,no,9,2
1,two,no,9,4
1,two,no,9,2
1,two,no,9,4
1,two,no,9,0
1,two,no,9,2
1,two,no,9,3
1,two,no,9,5
1,two,no,9,2
1,two,no,9,2
1,two,no,9,5
1,two,no,9,5
1,two,no,9,3
1,two,no,9,2
1,two,no,9,4
1,two,no,9,6
1,two,no,9,2
1,two,no,9,8
1,two,no,9,6
1,two,no,9,1
1,two,no,9,6
1,two,no,9,6
1,two,no,9,2
1,two,no,9,0
1,two,no,9,4
1,two,no,9,3
1,two,no,9,6
1,two,no,9,3
1,two,no,9,5
1,two,no,9,7
1,two,no,9,6
1,two,no,9,3
1,two,no,9,4
1,two,no,9,5
1,two,no,9,3
1,two,no,9,4
1,two,no,9,3
1,two,no,9,3
1,two,no,9,5
1,two,no,9,4
1,two,no,9,5
1,two,no,9,3
1,two,no,9,6
1,two,no,9,7
1,two,no,9,2
1,two,no,9,2
1,two,no,9,2
1,two,no,9,5
1,two,no,9,1
1,two,no,9,3
1,two,no,9,2
1,two,no,9,4
1,two,no,9,7
1,two,no,9,5
1,two,no,9,3
1,two,no,9,4
1,two,no,9,3
1,two,no,9,3
1,two,no,9,7
1,two,no,9,3
1,two,no,9,5
1,two,no,9,4
1,two,no,9,4
1,two,no,9,6
1,two,no,9,3
1,two,no,9,3
1,two,no,9,1
1,two,no,9,6
1,two,no,9,4
1,two,no,9,6
1,two,no,9,2
1,two,no,9,4
1,two,no,9,2
1,two,no,9,4
1,two,no,9,2
1,two,no,9,3
1,two,no,9,6
1,two,no,9,5
1,two,no,9,5
1,two,no,9,7
1,two,no,9,0
1,two,no,9,3
1,two,no,9,5
1,two,no,9,3
1,two,no,9,7
1,two,no,9,3
1,two,no,9,1
1,two,no,9,5
1,two,no,9,2
1,two,no,9,5
1,two,no,9,3
1,two,no,9,6
1,two,no,9,3
1,two,no,9,4
1,two,no,9,2
1,two,no,9,2
1,two,no,9,3
1,two,no,9,5
1,two,no,9,3
1,two,no,10,5
1,two,no,10,4
1,two,no,10,0
1,two,no,10,6
1,two,no,10,5
1,two,no,10,3
1,two,no,10,1
1,two,no,10,6
1,two,no,10,1
1,two,no,10,2
1,two,no,10,2
1,two,no,10,3
1,two,no,10,3
1,two,no,10,1
1,two,no,10,7
1,two,no,10,2
1,two,no,10,2
1,two,no,10,2
1,two,no,10,2
1,two,no,10,5
1,two,no,10,6
1,two,no,10,3
1,two,no,10,3
1,two,no,10,4
1,two,no,10,2
1,two,no,10,4
1,two,no,10,1
1,two,no,10,4
1,two,no,10,4
1,two,no,10,2
1,two,no,10,5
1,two,no,10,3
1,two,no,10,4
1,two,no,10,3
1,two,no,10,4
1,two,no,10,4
1,two,no,10,6
1,two,no,10,0
1,two,no,10,6
1,two,no,10,2
1,two,no,10,6
1,two,no,10,3
1,two,no,10,4
1,two,no,10,4
1,two,no,10,6
1,two,no,10,4
1,two,no,10,4
1,two,no,10,3
1,two,no,10,1
1,two,no,10,3
1,two,no,10,4
1,two,no,10,2
1,two,no,10,3
1,two,no,10,3
1,two,no,10,4
1,two,no,10,2
1,two,no,10,4
1,two,no,10,3
1,two,no,10,2
1,two,no,10,2
1,two,no,10,5
1,two,no,10,2
1,two,no,10,2
1,two,no,10,4
1,two,no,10,2
1,two,no,10,5
1,two,no,10,3
1,two,no,10,4
1,two,no,10,3
1,two,no,10,5
1,two,no,10,3
1,two,no,10,3
1,two,no,10,1
1,two,no,10,0
1,two,no,10,3
1,two,no,10,5
1,two,no,10,4
1,two,no,10,2
1,two,no,10,1
1,two,no,10,3
1,two,no,10,6
1,two,no,10,2
1,two,no,10,5
1,two,no,10,3
1,two,no,10,5
1,two,no,10,5
1,two,no,10,4
1,two,no,10,5
1,two,no,10,5
1,two,no,10,4
1,two,no,10,5
1,two,no,10,3
1,two,no,10,4
1,two,no,10,5
1,two,no,10,3
1,two,no,10,2
1,two,no,10,4
1,two,no,10,6
1,two,no,10,6
1,two,no,10,4
1,two,no,11,5
1,two,no,11,4
1,two,no,11,1
1,two,no,11,6
1,two,no,11,2
1,two,no,11,3
1,two,no,11,1
1,two,no,11,6
1,two,no,11,4
1,two,no,11,4
1,two,no,11,6
1,two,no,11,2
1,two,no,11,4
1,two,no,11,5
1,two,no,11,5
1,two,no,11,6
1,two,no,11,5
1,two,no,11,3
1,two,no,11,4
1,two,no,11,3
1,two,no,11,3
1,two,no,11,7
1,two,no,11,6
1,two,no,11,4
1,two,no,11,4
1,two,no,11,5
1,two,no,11,5
1,two,no,11,2
1,two,no,11,3
1,two,no,11,8
1,two,no,11,2
1,two,no,11,4
1,two,no,11,4
1,two,no,11,5
1,two,no,11,2
1,two,no,11,4
1,two,no,11,4
1,two,no,11,6
1,two,no,11,3
1,two,no,11,2
1,two,no,11,4
1,two,no,11,4
1,two,no,11,1
1,two,no,11,4
1,two,no,11,6
1,two,no,11,3
1,two,no,11,2
1,two,no,11,6
1,two,no,11,7
1,two,no,11,6
1,two,no,11,6
1,two,no,11,2
1,two,no,11,3
1,two,no,11,3
1,two,no,11,6
1,two,no,11,5
1,two,no,11,4
1,two,no,11,3
1,two,no,11,3
1,two,no,11,5
1,two,no,11,4
1,two,no,11,5
1,two,no,11,4
1,two,no,11,2
1,two,no,11,4
1,two,no,11,2
1,two,no,11,5
1,two,no,11,4
1,two,no,11,4
1,two,no,11,5
1,two,no,11,4
1,two,no,11,4
1,two,no,11,5
1,two,no,11,4
1,two,no,11,2
1,two,no,11,3
1,two,no,11,6
1,two,no,11,5
1,two,no,11,7
1,two,no,11,4
1,two,no,11,3
1,two,no,11,8
1,two,no,11,3
1,two,no,11,4
1,two,no,11,5
1,two,no,11,5
1,two,no,11,4
1,two,no,11,6
1,two,no,11,3
1,two,no,11,2
1,two,no,11,5
1,two,no,11,0
1,two,no,11,4
1,two,no,11,4
1,two,no,11,2
1,two,no,11,3
1,two,no,11,4
1,two,no,11,5
1,two,no,11,3
1,two,no,11,7
1,two,no,12,4
1,two,no,12,4
1,two,no,12,5
1,two,no,12,6
1,two,no,12,5
1,two,no,12,6
1,two,no,12,6
1,two,no,12,8
1,two,no,12,6
1,two,no,12,1
1,two,no,12,3
1,two,no,12,5
1,two,no,12,4
1,two,no,12,3
1,two,no,12,4
1,two,no,12,6
1,two,no,12,6
1,two,no,12,5
1,two,no,12,5
1,two,no,12,2
1,two,no,12,2
1,two,no,12,5
1,two,no,12,3
1,two,no,12,4
1,two,no,12,4
1,two,no,12,6
1,two,no,12,5
1,two,no,12,4
1,two,no,12,4
1,two,no,12,2
1,two,no,12,3
1,two,no,12,5
1,two,no,12,3
1,two,no,12,3
1,two,no,12,1
1,two,no,12,5
1,two,no,12,5
1,two,no,12,5
1,two,no,12,2
1,two,no,12,3
1,two,no,12,5
1,two,no,12,3
1,two,no,12,4
1,two,no,12,7
1,two,no,12,5
1,two,no,12,5
1,two,no,12,4
1,two,no,12,5
1,two,no,12,4
1,two,no,12,3
1,two,no,12,5
1,two,no,12,4
1,two,no,12,7
1,two,no,12,3
1,two,no,12,4
1,two,no,12,4
1,two,no,12,3
1,two,no,12,6
1,two,no,12,4
1,two,no,12,2
1,two,no,12,3
1,two,no,12,3
1,two,no,12,3
1,two,no,12,4
1,two,no,12,4
1,two,no,12,5
1,two,no,12,2
1,two,no,12,4
1,two,no,12,4
1,two,no,12,4
1,two,no,12,2
1,two,no,12,3
1,two,no,12,5
1,two,no,12,2
1,two,no,12,6
1,two,no,12,3
1,two,no,12,3
1,two,no,12,1
1,two,no,12,3
1,two,no,12,4
1,two,no,12,3
1,two,no,12,4
1,two,no,12,5
1,two,no,12,7
1,two,no,12,6
1,two,no,12,6
1,two,no,12,5
1,two,no,12,6
1,two,no,12,6
1,two,no,12,6
1,two,no,12,6
1,two,no,12,4
1,two,no,12,6
1,two,no,12,2
1,two,no,12,5
1,two,no,12,6
1,two,no,12,3
1,two,no,12,4
1,two,no,12,4
1,two,no,12,3
1,two,no,14,3
1,two,no,14,6
1,two,no,14,6
1,two,no,14,4
1,two,no,14,6
1,two,no,14,4
1,two,no,14,5
1,two,no,14,0
1,two,no,14,8
1,two,no,14,1
1,two,no,14,5
1,two,no,14,3
1,two,no,14,4
1,two,no,14,4
1,two,no,14,8
1,two,no,14,5
1,two,no,14,4
1,two,no,14,3
1,two,no,14,1
1,two,no,14,5
1,two,no,14,3
1,two,no,14,3
1,two,no,14,7
1,two,no,14,4
1,two,no,14,6
1,two,no,14,6
1,two,no,14,5
1,two,no,14,3
1,two,no,14,3
1,two,no,14,4
1,two,no,14,9
1,two,no,14,7
1,two,no,14,5
1,two,no,14,4
1,two,no,14,3
1,two,no,14,4
1,two,no,14,1
1,two,no,14,6
1,two,no,14,7
1,two,no,14,3
1,two,no,14,5
1,two,no,14,6
1,two,no,14,6
1,two,no,14,2
1,two,no,14,5
1,two,no,14,4
1,two,no,14,4
1,two,no,14,4
1,two,no,14,1
1,two,no,14,5
1,two,no,14,6
1,two,no,14,1
1,two,no,14,4
1,two,no,14,3
1,two,no,14,3
1,two,no,14,4
1,two,no,14,6
1,two,no,14,5
1,two,no,14,7
1,two,no,14,1
1,two,no,14,4
1,two,no,14,3
1,two,no,14,8
1,two,no,14,3
1,two,no,14,3
1,two,no,14,4
1,two,no,14,4
1,two,no,14,8
1,two,no,14,3
1,two,no,14,4
1,two,no,14,2
1,two,no,14,2
1,two,no,14,3
1,two,no,14,5
1,two,no,14,5
1,two,no,14,3
1,two,no,14,7
1,two,no,14,3
1,two,no,14,7
1,two,no,14,4
1,two,no,14,6
1,two,no,14,5
1,two,no,14,3
1,two,no,14,6
1,two,no,14,4
1,two,no,14,3
1,two,no,14,2
1,two,no,14,6
1,two,no,14,3
1,two,no,14,6
1,two,no,14,5
1,two,no,14,4
1,two,no,14,6
1,two,no,14,3
1,two,no,14,6
1,two,no,14,6
1,two,no,14,2
1,two,no,14,4
1,two,no,14,4
1,two,no,14,2
1,two,no,15,1
1,two,no,15,2
1,two,no,15,7
1,two,no,15,4
1,two,no,15,6
1,two,no,15,5
1,two,no,15,3
1,two,no,15,3
1,two,no,15,6
1,two,no,15,3
1,two,no,15,4
1,two,no,15,4
1,two,no,15,6
1,two,no,15,6
1,two,no,15,4
1,two,no,15,4
1,two,no,15,7
1,two,no,15,6
1,two,no,15,5
1,two,no,15,6
1,two,no,15,4
1,two,no,15,7
1,two,no,15,5
1,two,no,15,5
1,two,no,15,6
1,two,no,15,4
1,two,no,15,1
1,two,no,15,4
1,two,no,15,7
1,two,no,15,4
1,two,no,15,4
1,two,no,15,5
1,two,no,15,5
1,two,no,15,4
1,two,no,15,1
1,two,no,15,5
1,two,no,15,2
1,two,no,15,3
1,two,no,15,8
1,two,no,15,5
1,two,no,15,3
1,two,no,15,2
1,two,no,15,4
1,two,no,15,4
1,two,no,15,5
1,two,no,15,3
1,two,no,15,8
1,two,no,15,3
1,two,no,15,8
1,two,no,15,5
1,two,no,15,2
1,two,no,15,5
1,two,no,15,7
1,two,no,15,2
1,two,no,15,6
1,two,no,15,6
1,two,no,15,2
1,two,no,15,7
1,two,no,15,4
1,two,no,15,5
1,two,no,15,4
1,two,no,15,4
1,two,no,15,4
1,two,no,15,2
1,two,no,15,5
1,two,no,15,3
1,two,no,15,3
1,two,no,15,8
1,two,no,15,3
1,two,no,15,5
1,two,no,15,7
1,two,no,15,2
1,two,no,15,2
1,two,no,15,3
1,two,no,15,3
1,two,no,15,4
1,two,no,15,4
1,two,no,15,7
1,two,no,15,2
1,two,no,15,4
1,two,no,15,7
1,two,no,15,2
1,two,no,15,4
1,two,no,15,6
1,two,no,15,6
1,two,no,15,3
1,two,no,15,5
1,two,no,15,5
1,two,no,15,4
1,two,no,15,5
1,two,no,15,5
1,two,no,15,5
1,two,no,15,5
1,two,no,15,6
1,two,no,15,4
1,two,no,15,3
1,two,no,15,3
1,two,no,15,4
1,two,no,15,6
1,two,no,15,2
1,two,no,16,7
1,two,no,16,4
1,two,no,16,7
1,two,no,16,4
1,two,no,16,5
1,two,no,16,3
1,two,no,16,6
1,two,no,16,6
1,two,no,16,6
1,two,no,16,3
1,two,no,16,7
1,two,no,16,5
1,two,no,16,3
1,two,no,16,4
1,two,no,16,1
1,two,no,16,5
1,two,no,16,6
1,two,no,16,4
1,two,no,16,4
1,two,no,16,8
1,two,no,16,7
1,two,no,16,5
1,two,no,16,3
1,two,no,16,7
1,two,no,16,3
1,two,no,16,7
1,two,no,16,6
1,two,no,16,8
1,two,no,16,6
1,two,no,16,7
1,two,no,16,4
1,two,no,16,2
1,two,no,16,6
1,two,no,16,8
1,two,no,16,2
1,two,no,16,5
1,two,no,16,2
1,two,no,16,4
1,two,no,16,6
1,two,no,16,2
1,two,no,16,5
1,two,no,16,6
1,two,no,16,4
1,two,no,16,6
1,two,no,16,5
1,two,no,16,5
1,two,no,16,5
1,two,no,16,4
1,two,no,16,7
1,two,no,16,6
1,two,no,16,6
1,two,no,16,4
1,two,no,16,5
1,two,no,16,6
1,two,no,16,3
1,two,no,16,6
1,two,no,16,3
1,two,no,16,6
1,two,no,16,4
1,two,no,16,4
1,two,no,16,6
1,two,no,16,8
1,two,no,16,4
1,two,no,16,5
1,two,no,16,5
1,two,no,16,5
1,two,no,16,5
1,two,no,16,2
1,two,no,16,4
1,two,no,16,4
1,two,no,16,4
1,two,no,16,7
1,two,no,16,3
1,two,no,16,4
1,two,no,16,3
1,two,no,16,2
1,two,no,16,3
1,two,no,16,5
1,two,no,16,7
1,two,no,16,5
1,two,no,16,2
1,two,no,16,7
1,two,no,16,3
1,two,no,16,4
1,two,no,16,2
1,two,no,16,6
1,two,no,16,3
1,two,no,16,4
1,two,no,16,4
1,two,no,16,3
1,two,no,16,4
1,two,no,16,3
1,two,no,16,6
1,two,no,16,6
1,two,no,16,3
1,two,no,16,6
1,two,no,16,4
1,two,no,16,5
1,two,no,16,6
1,two,no,16,6
1,two,no,17,6
1,two,no,17,5
1,two,no,17,6
1,two,no,17,5
1,two,no,17,5
1,two,no,17,3
1,two,no,17,7
1,two,no,17,3
1,two,no,17,4
1,two,no,17,2
1,two,no,17,5
1,two,no,17,4
1,two,no,17,3
1,two,no,17,4
1,two,no,17,5
1,two,no,17,5
1,two,no,17,4
1,two,no,17,3
1,two,no,17,4
1,two,no,17,7
1,two,no,17,5
1,two,no,17,3
1,two,no,17,2
1,two,no,17,5
1,two,no,17,5
1,two,no,17,5
1,two,no,17,6
1,two,no,17,3
1,two,no,17,6
1,two,no,17,6
1,two,no,17,7
1,two,no,17,4
1,two,no,17,3
1,two,no,17,5
1,two,no,17,4
1,two,no,17,4
1,two,no,17,6
1,two,no,17,5
1,two,no,17,4
1,two,no,17,6
1,two,no,17,4
1,two,no,17,4
1,two,no,17,4
1,two,no,17,6
1,two,no,17,7
1,two,no,17,6
1,two,no,17,6
1,two,no,17,3
1,two,no,17,5
1,two,no,17,7
1,two,no,17,7
1,two,no,17,4
1,two,no,17,7
1,two,no,17,1
1,two,no,17,3
1,two,no,17,4
1,two,no,17,3
1,two,no,17,4
1,two,no,17,6
1,two,no,17,4
1,two,no,17,6
1,two,no,17,4
1,two,no,17,6
1,two,no,17,3
1,two,no,17,3
1,two,no,17,3
1,two,no,17,3
1,two,no,17,6
1,two,no,17,2
1,two,no,17,9
1,two,no,17,6
1,two,no,17,2
1,two,no,17,6
1,two,no,17,6
1,two,no,17,5
1,two,no,17,6
1,two,no,17,3
1,two,no,17,4
1,two,no,17,3
1,two,no,17,3
1,two,no,17,3
1,two,no,17,3
1,two,no,17,5
1,two,no,17,6
1,two,no,17,5
1,two,no,17,3
1,two,no,17,4
1,two,no,17,7
1,two,no,17,2
1,two,no,17,3
1,two,no,17,6
1,two,no,17,3
1,two,no,17,6
1,two,no,17,4
1,two,no,17,5
1,two,no,17,6
1,two,no,17,5
1,two,no,17,8
1,two,no,17,9
1,two,no,17,4
1,two,no,18,5
1,two,no,18,3
1,two,no,18,2
1,two,no,18,5
1,two,no,18,4
1,two,no,18,5
1,two,no,18,5
1,two,no,18,6
1,two,no,18,5
1,two,no,18,4
1,two,no,18,4
1,two,no,18,5
1,two,no,18,8
1,two,no,18,4
1,two,no,18,5
1,two,no,18,4
1,two,no,18,6
1,two,no,18,6
1,two,no,18,3
1,two,no,18,4
1,two,no,18,3
1,two,no,18,2
1,two,no,18,5
1,two,no,18,5
1,two,no,18,2
1,two,no,18,6
1,two,no,18,5
1,two,no,18,2
1,two,no,18,5
1,two,no,18,4
1,two,no,18,7
1,two,no,18,4
1,two,no,18,5
1,two,no,18,4
1,two,no,18,3
1,two,no,18,4
1,two,no,18,4
1,two,no,18,6
1,two,no,18,4
1,two,no,18,3
1,two,no,18,7
1,two,no,18,3
1,two,no,18,5
1,two,no,18,5
1,two,no,18,8
1,two,no,18,6
1,two,no,18,6
1,two,no,18,5
1,two,no,18,4
1,two,no,18,6
1,two,no,18,1
1,two,no,18,2
1,two,no,18,3
1,two,no,18,6
1,two,no,18,5
1,two,no,18,4
1,two,no,18,7
1,two,no,18,8
1,two,no,18,1
1,two,no,18,5
1,two,no,18,7
1,two,no,18,6
1,two,no,18,7
1,two,no,18,7
1,two,no,18,5
1,two,no,18,4
1,two,no,18,4
1,two,no,18,4
1,two,no,18,6
1,two,no,18,3
1,two,no,18,3
1,two,no,18,4
1,two,no,18,4
1,two,no,18,1
1,two,no,18,6
1,two,no,18,5
1,two,no,18,6
1,two,no,18,3
1,two,no,18,5
1,two,no,18,4
1,two,no,18,6
1,two,no,18,5
1,two,no,18,4
1,two,no,18,5
1,two,no,18,4
1,two,no,18,4
1,two,no,18,3
1,two,no,18,7
1,two,no,18,7
1,two,no,18,6
1,two,no,18,2
1,two,no,18,5
1,two,no,18,3
1,two,no,18,8
1,two,no,18,3
1,two,no,18,2
1,two,no,18,7
1,two,no,18,4
1,two,no,18,2
1,two,no,18,2
1,two,no,19,4
1,two,no,19,6
1,two,no,19,7
1,two,no,19,6
1,two,no,19,2
1,two,no,19,6
1,two,no,19,8
1,two,no,19,5
1,two,no,19,5
1,two,no,19,4
1,two,no,19,4
1,two,no,19,3
1,two,no,19,3
1,two,no,19,5
1,two,no,19,5
1,two,no,19,2
1,two,no,19,3
1,two,no,19,4
1,two,no,19,7
1,two,no,19,4
1,two,no,19,4
1,two,no,19,6
1,two,no,19,7
1,two,no,19,2
1,two,no,19,7
1,two,no,19,6
1,two,no,19,7
1,two,no,19,3
1,two,no,19,4
1,two,no,19,6
1,two,no,19,3
1,two,no,19,4
1,two,no,19,5
1,two,no,19,5
1,two,no,19,4
1,two,no,19,9
1,two,no,19,3
1,two,no,19,1
1,two,no,19,5
1,two,no,19,8
1,two,no,19,4
1,two,no,19,5
1,two,no,19,2
1,two,no,19,6
1,two,no,19,6
1,two,no,19,8
1,two,no,19,3
1,two,no,19,3
1,two,no,19,8
1,two,no,19,3
1,two,no,19,7
1,two,no,19,3
1,two,no,19,5
1,two,no,19,3
1,two,no,19,6
1,two,no,19,2
1,two,no,19,4
1,two,no,19,4
1,two,no,19,8
1,two,no,19,5
1,two,no,19,3
1,two,no,19,7
1,two,no,19,2
1,two,no,19,4
1,two,no,19,4
1,two,no,19,4
1,two,no,19,7
1,two,no,19,4
1,two,no,19,6
1,two,no,19,3
1,two,no,19,5
1,two,no,19,4
1,two,no,19,4
1,two,no,19,6
1,two,no,19,7
1,two,no,19,3
1,two,no,19,8
1,two,no,19,4
1,two,no,19,2
1,two,no,19,2
1,two,no,19,5
1,two,no,19,3
1,two,no,19,6
1,two,no,19,4
1,two,no,19,5
1,two,no,19,6
1,two,no,19,2
1,two,no,19,7
1,two,no,19,2
1,two,no,19,4
1,two,no,19,7
1,two,no,19,4
1,two,no,19,4
1,two,no,19,7
1,two,no,19,1
1,two,no,19,8
1,two,no,19,1
1,two,no,19,6
1,two,no,19,6
1,two,no,19,8
1,two,no,20,6
1,two,no,20,6
1,two,no,20,4
1,two,no,20,2
1,two,no,20,6
1,two,no,20,6
1,two,no,20,7
1,two,no,20,7
1,two,no,20,3
1,two,no,20,5
1,two,no,20,5
1,two,no,20,6
1,two,no,20,5
1,two,no,20,2
1,two,no,20,6
1,two,no,20,6
1,two,no,20,4
1,two,no,20,6
1,two,no,20,8
1,two,no,20,8
1,two,no,20,5
1,two,no,20,8
1,two,no,20,7
1,two,no,20,4
1,two,no,20,4
1,two,no,20,8
1,two,no,20,7
1,two,no,20,7
1,two,no,20,6
1,two,no,20,6
1,two,no,20,3
1,two,no,20,3
1,two,no,20,8
1,two,no,20,6
1,two,no,20,7
1,two,no,20,8
1,two,no,20,5
1,two,no,20,4
1,two,no,20,5
1,two,no,20,8
1,two,no,20,7
1,two,no,20,7
1,two,no,20,8
1,two,no,20,3
1,two,no,20,5
1,two,no,20,4
1,two,no,20,7
1,two,no,20,5
1,two,no,20,7
1,two,no,20,8
1,two,no,20,4
1,two,no,20,8
1,two,no,20,5
1,two,no,20,5
1,two,no,20,5
1,two,no,20,4
1,two,no,20,4
1,two,no,20,5
1,two,no,20,5
1,two,no,20,3
1,two,no,20,6
1,two,no,20,3
1,two,no,20,5
1,two,no,20,6
1,two,no,20,5
1,two,no,20,5
1,two,no,20,7
1,two,no,20,5
1,two,no,20,5
1,two,no,20,1
1,two,no,20,3
1,two,no,20,3
1,two,no,20,7
1,two,no,20,3
1,two,no,20,6
1,two,no,20,4
1,two,no,20,8
1,two,no,20,5
1,two,no,20,7
1,two,no,20,5
1,two,no,20,7
1,two,no,20,5
1,two,no,20,3
1,two,no,20,5
1,two,no,20,4
1,two,no,20,5
1,two,no,20,9
1,two,no,20,6
1,two,no,20,3
1,two,no,20,4
1,two,no,20,6
1,two,no,20,8
1,two,no,20,5
1,two,no,20,7
1,two,no,20,6
1,two,no,20,6
1,two,no,20,4
1,two,no,20,5
1,two,no,20,4
1,two,no,20,4
1,two,no,21,9
1,two,no,21,6
1,two,no,21,6
1,two,no,21,5
1,two,no,21,3
1,two,no,21,7
1,two,no,21,8
1,two,no,21,4
1,two,no,21,4
1,two,no,21,4
1,two,no,21,6
1,two,no,21,6
1,two,no,21,4
1,two,no,21,3
1,two,no,21,10
1,two,no,21,6
1,two,no,21,4
1,two,no,21,4
1,two,no,21,6
1,two,no,21,6
1,two,no,21,5
1,two,no,21,5
1,two,no,21,9
1,two,no,21,5
1,two,no,21,6
1,two,no,21,6
1,two,no,21,3
1,two,no,21,6
1,two,no,21,5
1,two,no,21,3
1,two,no,21,7
1,two,no,21,7
1,two,no,21,3
1,two,no,21,5
1,two,no,21,5
1,two,no,21,6
1,two,no,21,7
1,two,no,21,3
1,two,no,21,4
1,two,no,21,5
1,two,no,21,3
1,two,no,21,5
1,two,no,21,2
1,two,no,21,4
1,two,no,21,3
1,two,no,21,6
1,two,no,21,4
1,two,no,21,5
1,two,no,21,6
1,two,no,21,5
1,two,no,21,5
1,two,no,21,6
1,two,no,21,5
1,two,no,21,6
1,two,no,21,7
1,two,no,21,3
1,two,no,21,3
1,two,no,21,2
1,two,no,21,4
1,two,no,21,3
1,two,no,21,6
1,two,no,21,6
1,two,no,21,4
1,two,no,21,6
1,two,no,21,1
1,two,no,21,8
1,two,no,21,4
1,two,no,21,5
1,two,no,21,6
1,two,no,21,6
1,two,no,21,6
1,two,no,21,3
1,two,no,21,4
1,two,no,21,8
1,two,no,21,3
1,two,no,21,3
1,two,no,21,5
1,two,no,21,8
1,two,no,21,7
1,two,no,21,3
1,two,no,21,5
1,two,no,21,0
1,two,no,21,8
1,two,no,21,6
1,two,no,21,2
1,two,no,21,5
1,two,no,21,4
1,two,no,21,6
1,two,no,21,6
1,two,no,21,5
1,two,no,21,8
1,two,no,21,8
1,two,no,21,4
1,two,no,21,4
1,two,no,21,5
1,two,no,21,5
1,two,no,21,7
1,two,no,21,5
1,two,no,21,8
1,two,no,21,5
1,two,no,22,4
1,two,no,22,7
1,two,no,22,1
1,two,no,22,3
1,two,no,22,6
1,two,no,22,3
1,two,no,22,7
1,two,no,22,5
1,two,no,22,6
1,two,no,22,7
1,two,no,22,6
1,two,no,22,7
1,two,no,22,3
1,two,no,22,6
1,two,no,22,6
1,two,no,22,4
1,two,no,22,6
1,two,no,22,7
1,two,no,22,5
1,two,no,22,6
1,two,no,22,9
1,two,no,22,7
1,two,no,22,8
1,two,no,22,9
1,two,no,22,4
1,two,no,22,6
1,two,no,22,4
1,two,no,22,6
1,two,no,22,4
1,two,no,22,6
1,two,no,22,6
1,two,no,22,3
1,two,no,22,5
1,two,no,22,8
1,two,no,22,4
1,two,no,22,6
1,two,no,22,3
1,two,no,22,4
1,two,no,22,7
1,two,no,22,3
1,two,no,22,3
1,two,no,22,3
1,two,no,22,7
1,two,no,22,6
1,two,no,22,6
1,two,no,22,5
1,two,no,22,6
1,two,no,22,5
1,two,no,22,8
1,two,no,22,5
1,two,no,22,4
1,two,no,22,3
1,two,no,22,4
1,two,no,22,4
1,two,no,22,4
1,two,no,22,5
1,two,no,22,7
1,two,no,22,6
1,two,no,22,5
1,two,no,22,2
1,two,no,22,5
1,two,no,22,6
1,two,no,22,4
1,two,no,22,6
1,two,no,22,5
1,two,no,22,6
1,two,no,22,2
1,two,no,22,4
1,two,no,22,5
1,two,no,22,7
1,two,no,22,5
1,two,no,22,5
1,two,no,22,7
1,two,no,22,6
1,two,no,22,5
1,two,no,22,7
1,two,no,22,4
1,two,no,22,4
1,two,no,22,7
1,two,no,22,4
1,two,no,22,4
1,two,no,22,3
1,two,no,22,5
